title,author,publisher_url,pub_week,pub_day,pub_month,pub_daytime,language,language_id,sentiment,social_fb,social_tw,impact_score,topic_name,topic_name_en,topic_name_ua,page_url,is_today_utc,is_lastnewscycle_utc,is_last13weeks_utc,pubday_pages,pubday_annotations,is_main_topic,is_about_ukraine,is_biased_publisher,is_pro_putin,hq_city,hq_country,is_ukr_press,comments,editor
Ukraine halts Russian gas imports amid price row,,scmp.com,2015-26,2015-07-02,2015-07,02 Jul 15 01:44 UTC,en,1,neutral,2,5,7,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.scmp.com/news/world/article/1831341/ukraine-halts-russian-gas-imports-amid-price-row,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
MH17: Secret draft report given to probe countries,,thestar.com.my,2015-26,2015-07-02,2015-07,02 Jul 15 02:06 UTC,en,1,neutral,90,81,171,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.thestar.com.my/News/Nation/2015/07/02/mh-17-dutch-safety-board-completes-secret-draft-report/,0,0,0,0,0,1,1,0,0,Petaling Jaya,Malaysia,0,,boyaryntseva
These 10 economies will be the world's worst performers,,moneyweb.co.za,2015-26,2015-07-02,2015-07,02 Jul 15 02:22 UTC,en,1,neutral,12,21,33,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.moneyweb.co.za/news/economy/these-10-economies-will-be-the-worlds-worst-performers/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,sergep
Crude Gains Outweigh Ukraine as Russian ADR Volatility Declines,,bloomberg.com,2015-26,2015-07-02,2015-07,02 Jul 15 02:26 UTC,en,1,neutral,2,11,13,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.bloomberg.com/news/articles/2015-07-01/crude-gains-outweigh-ukraine-as-russian-adr-volatility-declines,0,0,0,0,0,1,1,0,0,New York,USA,0,,Ira.Kolomiets
Bayern sign Brazil's Costa from Donetsk,,nation.com.pk,2015-26,2015-07-02,2015-07,02 Jul 15 02:45 UTC,en,1,neutral,1,3,4,Sport,Sport,Спорт,http://nation.com.pk/sports/02-Jul-2015/bayern-sign-brazil-s-costa-from-donetsk,0,0,0,0,0,1,1,0,0,Lahore,Pakistan,0,,boyaryntseva
Ukraine's Naftogaz Refused Payment over Pricing Dispute,,news.antiwar.com,2015-26,2015-07-02,2015-07,02 Jul 15 02:49 UTC,en,1,negative,2,13,15,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://news.antiwar.com/2015/07/01/russias-gazprom-halts-ukraine-gas-shipments-over-lack-of-payment/,0,0,0,0,0,1,1,0,0,Dallas,USA,0,,boyaryntseva
"Rioting prisoners cause $10m destruction bill, blow hole in state budget",,heraldsun.com.au,2015-26,2015-07-02,2015-07,02 Jul 15 03:05 UTC,en,1,not determined,1196,28,1224,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.heraldsun.com.au/news/law-order/rioting-prisoners-cause-10m-destruction-bill-blow-hole-in-state-budget/story-fni0fee2-1227424366936,0,0,0,0,0,1,0,0,0,Melbourne,Australia,0,,
MH17 crash secret draft report handed to Canberra,,malaysiakini.com,2015-26,2015-07-02,2015-07,02 Jul 15 03:21 UTC,en,1,neutral,197,22,219,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.malaysiakini.com/news/303753,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
#360transfers: Bayern Munich sign Douglas Costa from Shakhtar Donetsk,,sport360.com,2015-26,2015-07-02,2015-07,02 Jul 15 03:21 UTC,en,1,neutral,0,2,2,Sport,Sport,Спорт,http://sport360.com/article/transfer-news/38878/360transfers-bayern-munich-sign-douglas-costa-shakhtar-donetsk,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,sergep
MH17 crash secret draft report handed to Canberra,,malaysiakini.com,2015-26,2015-07-02,2015-07,02 Jul 15 03:22 UTC,en,1,neutral,197,1,198,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,https://www.malaysiakini.com/news/303753,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Ukraine's language war,,politico.eu,2015-26,2015-07-02,2015-07,02 Jul 15 03:53 UTC,en,1,neutral,1303,478,1781,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.politico.eu/article/crisis-in-ukraine-talk-shows-in-language-war/,0,0,0,0,0,1,1,0,0,Virginia,USA,0,,sergep
Ukraine leader lays out vision of new war-time constitution,,dunyanews.tv,2015-26,2015-07-02,2015-07,02 Jul 15 04:17 UTC,en,1,neutral,1,5,6,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://dunyanews.tv/index.php/en/World/287139-Ukraine-leader-lays-out-vision-of-new-wartime-con,0,0,0,0,0,1,1,0,0,Lahore,Pakistan,0,,boyaryntseva
EUobserver: EU 'frustrated' as Russia gas talks break down,,kyivpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 04:33 UTC,en,1,neutral,1,7,8,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.kyivpost.com/content/ukraine-abroad/euobserver-eu-frustrated-as-russia-gas-talks-break-down-392472.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,sergep
Bloomberg: Ukraine gets breakthrough with creditors as minister joins talks,,kyivpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 04:54 UTC,en,1,neutral,1,5,6,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.kyivpost.com/content/ukraine-abroad/bloomberg-ukraine-gets-breakthrough-with-creditors-as-minister-joins-talks-392474.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
"Aussie government handed top secret draft of MH17 crash probe, report claims",,themalaymailonline.com,2015-26,2015-07-02,2015-07,02 Jul 15 04:57 UTC,en,1,neutral,2,10,12,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.themalaymailonline.com/malaysia/article/aussie-government-handed-top-secret-draft-of-mh17-crash-probe-report-claims,0,0,0,0,0,1,1,0,0,Selangor,Malaysia,0,,boyaryntseva
"In Twitter Chat, Kazakh FM Covers Ukraine, Afghanistan, EXPO 2017, Visa Free",,astanatimes.com,2015-26,2015-07-02,2015-07,02 Jul 15 04:59 UTC,en,1,neutral,1,12,13,Other,Other,Інші теми  (аналітичні та репортажні),http://www.astanatimes.com/2015/07/in-twitter-chat-kazakh-fm-covers-ukraine-afghanistan-expo-2017-visa-free-regime/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Want to escalate US-Russia tension? Arm Ukraine.,,blogs.reuters.com,2015-26,2015-07-02,2015-07,02 Jul 15 05:01 UTC,en,1,negative,221,301,522,Military/humanitarian aid for Ukraine,Military/humanitarian aid for Ukraine,Інші теми  (аналітичні та репортажні),http://blogs.reuters.com/great-debate/2015/07/02/want-to-escalate-u-s-russia-tension-arm-ukraine/,0,0,0,0,0,0,0,0,0,London,United Kingdom,0,,boyaryntseva
The growing Russia threat is bringing a new Cold War to Nordic countries,,globalpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 05:17 UTC,en,1,neutral,331,91,422,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.globalpost.com/article/6599724/2015/06/30/growing-russia-threat-bringing-new-cold-war-nordics,0,0,0,0,0,1,1,0,0,Boston,USA,0,,Ira.Kolomiets
Russia suspends natural gas shipments to Ukraine,,wsws.org,2015-26,2015-07-02,2015-07,02 Jul 15 05:18 UTC,en,1,negative,75,7,82,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.wsws.org/en/articles/2015/07/02/ukra-j02.html,0,0,0,0,0,1,1,0,0,Jacksonville,USA,0,,boyaryntseva
Russia suspends natural gas shipments to Ukraine,,wsws.org,2015-26,2015-07-02,2015-07,02 Jul 15 05:18 UTC,en,1,neutral,0,6,6,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,https://www.wsws.org/en/articles/2015/07/02/ukra-j02.html,0,0,0,0,0,1,1,0,0,Jacksonville,USA,0,,sergep
Ukraine unveils draft changes to Constitution,,euronews.com,2015-26,2015-07-02,2015-07,02 Jul 15 05:20 UTC,en,1,neutral,27,24,51,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.euronews.com/2015/07/01/ukraine-unveils-draft-changes-to-constitution/,0,0,0,0,0,1,1,0,0,Lyon,France,0,,boyaryntseva
Josh Cohen: Want to escalate US-Russia tension? Arm Ukraine,,kyivpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 05:26 UTC,en,1,neutral,3,5,8,Military/humanitarian aid for Ukraine,Military/humanitarian aid for Ukraine,Інші теми  (аналітичні та репортажні),http://www.kyivpost.com/opinion/op-ed/josh-cohen-want-to-escalate-us-russia-tension-arm-ukraine-392477.html,0,0,0,0,0,0,0,0,0,Kyiv,Ukraine,1,,sergep
EU gives €15m worth of humanitarian aid to Ukraine,,thejakartapost.com,2015-26,2015-07-02,2015-07,02 Jul 15 05:34 UTC,en,1,neutral,2,3,5,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.thejakartapost.com/news/2015/07/02/eu-gives-15m-worth-humanitarian-aid-ukraine.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Bayern Munich Sign Douglas Costa From Shakhtar Donetsk,,sports.ndtv.com,2015-26,2015-07-02,2015-07,02 Jul 15 05:34 UTC,en,1,neutral,0,15,15,Sport,Sport,Спорт,http://sports.ndtv.com/football/news/244807-bayern-munich-sign-douglas-costa-from-shakhtar-donetsk,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Ukraine President Says No Special Status for Donbass in Constitution,,novinite.com,2015-26,2015-07-02,2015-07,02 Jul 15 06:02 UTC,en,1,neutral,1,7,8,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.novinite.com/articles/169605/Ukraine+President+Says+No+Special+Status+for+Donbass+in+Constitution,0,0,0,0,0,1,1,0,0,Sofia,Bulgaria,0,,boyaryntseva
Bus from hell: Flaming vehicle causes panic in Ukrainian city (VIDEO),,rt.com,2015-26,2015-07-02,2015-07,02 Jul 15 06:03 UTC,en,1,negative,1412,191,1603,Other,Other,Інші теми  (аналітичні та репортажні),http://rt.com/news/271156-burning-bus-lvov-ukraine/,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Euronews: Ukraine unveils draft changes to Constitution,,kyivpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 06:07 UTC,en,1,neutral,1,5,6,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.kyivpost.com/content/ukraine-abroad/euronews-ukraine-unveils-draft-changes-to-constitution-392481.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
DPR Head Announces Local Elections October 18,,sputniknews.com,2015-26,2015-07-02,2015-07,02 Jul 15 06:09 UTC,en,1,neutral,640,62,702,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://sputniknews.com/europe/20150702/1024110423.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Steve Forbes: Elephant in the room-money,,forbesindia.com,2015-26,2015-07-02,2015-07,02 Jul 15 06:23 UTC,en,1,neutral,7,15,22,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://forbesindia.com/article/column/steve-forbes-elephant-in-the-roommoney/40573/1,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Draft report of MH17 crash handed over,,sbs.com.au,2015-26,2015-07-02,2015-07,02 Jul 15 06:25 UTC,en,1,neutral,0,13,13,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.sbs.com.au/news/article/2015/07/02/draft-report-mh17-crash-handed-over,0,0,0,0,0,1,1,0,0,Artarmon,Australia,0,,sergep
Draft report of MH17 crash handed over,,skynews.com.au,2015-26,2015-07-02,2015-07,02 Jul 15 06:39 UTC,en,1,neutral,0,3,3,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.skynews.com.au/news/world/europe/2015/07/02/draft-report-of-mh17-crash-handed-over.html,0,0,0,0,0,1,1,0,0,Sydney,Australia,0,,sergep
RPT-INTERVIEW-Biggest obstacle to Russia gas deal is Moscow's refusal to,,uk.reuters.com,2015-26,2015-07-02,2015-07,02 Jul 15 06:47 UTC,en,1,neutral,0,8,8,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://uk.reuters.com/article/2015/07/02/ukraine-gas-imports-naftogaz-ukraine-int-idUKL8N0ZI0Q920150702,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,Ira.Kolomiets
DONE DEAL: Bayern Munchen seal Douglas Costa in a sensational €30 million,,europeanfootballnews.sportsblog.com,2015-26,2015-07-02,2015-07,02 Jul 15 06:49 UTC,en,1,neutral,2,1,3,Sport,Sport,Спорт,http://europeanfootballnews.sportsblog.com/posts/2751563/done-deal--bayern-munchen-seal-douglas-costa-in-a-sensational----30-million-deal.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,sergep
Netherlands says when MH17 report will be published,,uatoday.tv,2015-26,2015-07-02,2015-07,02 Jul 15 07:01 UTC,en,1,neutral,16,12,28,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://uatoday.tv/politics/netherlands-says-when-mh17-report-will-be-published-448851.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,boyaryntseva
"Karasin, Nuland to mull Ukrainian crisis at meeting in Switzerland on July 9",,kyivpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 07:05 UTC,en,1,neutral,0,5,5,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.kyivpost.com/content/ukraine/karasin-nuland-to-mull-ukrainian-crisis-at-meeting-in-switzerland-on-july-9-392482.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,sergep
Large-scale grass fire near Chornobyl NPP in Ukraine contained,,en.interfax.com.ua,2015-26,2015-07-02,2015-07,02 Jul 15 07:06 UTC,en,1,neutral,12,3,15,Other,Other,Інші теми  (аналітичні та репортажні),http://en.interfax.com.ua/news/general/275443.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,sergep
Ukraine and Russia to be Europe's GM springboard,,foodmanufacture.co.uk,2015-26,2015-07-02,2015-07,02 Jul 15 07:19 UTC,en,1,neutral,32,36,68,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.foodmanufacture.co.uk/World-News/Ukraine-and-Russia-will-be-Europe-s-GM-bridgehead,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,sergep
The journey of Ukraine's embattled Jews to Israel,,jpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 07:22 UTC,en,1,neutral,16,7,23,Other,Other,Інші теми  (аналітичні та репортажні),http://www.jpost.com/Magazine/The-journey-of-Ukraines-embattled-Jews-to-Israel-407780,0,0,0,0,0,1,1,0,0,Jerusalem,Israel,0,,sergep
Gas cut to Ukraine; Serbia has 'regular and reliable' supply,,b92.net,2015-26,2015-07-02,2015-07,02 Jul 15 07:31 UTC,en,1,neutral,2,3,5,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.b92.net/eng/news/business.php?yyyy=2015&mm=07&dd=02&nav_id=94624,0,0,0,0,0,1,1,0,0,Belgrade,Serbia,0,,boyaryntseva
Reuters: Kobolev says biggest obstacle to Russia gas deal is Moscow's refusal,,kyivpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 07:33 UTC,en,1,neutral,1,8,9,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.kyivpost.com/content/ukraine-abroad/reuters-kobolev-says-biggest-obstacle-to-russia-gas-deal-is-moscows-refusal-to-sign-interview-392485.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,sergep
"Blast tears through cafe in central Odesa, no one hurt",,en.interfax.com.ua,2015-26,2015-07-02,2015-07,02 Jul 15 07:44 UTC,en,1,neutral,2,4,6,Other,Other,Інші теми  (аналітичні та репортажні),http://en.interfax.com.ua/news/general/275463.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,sergep
Higher Radioactivity Detected at Chernobyl Amid Forest Fires,,sputniknews.com,2015-26,2015-07-02,2015-07,02 Jul 15 07:48 UTC,en,1,negative,809,56,865,Other,Other,Інші теми  (аналітичні та репортажні),http://sputniknews.com/europe/20150702/1024111335.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Ukraine could import required amount of gas to prepare for winter from EU - expert,,kyivpost.com,2015-26,2015-07-02,2015-07,02 Jul 15 07:51 UTC,en,1,negative,1,5,6,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.kyivpost.com/content/ukraine/ukraine-could-import-required-amount-of-gas-to-prepare-for-winter-from-eu-expert-392487.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Ukrainian Domestic Market Immune to Risks From Debt Restructuring,,sputniknews.com,2015-26,2015-07-02,2015-07,02 Jul 15 07:55 UTC,en,1,neutral,0,3,3,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://sputniknews.com/europe/20150702/1024111608.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Big Tobacco's sleazy Irish American enforcer Thomas J. Donohue,,irishcentral.com,2015-26,2015-07-02,2015-07,02 Jul 15 07:57 UTC,en,1,neutral,158,18,176,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.irishcentral.com/opinion/niallodowd/Big-Tobaccos-sleazy-Irish-enforcer-Thomas-J-Donohue-.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
NATO is Not a Real Military Actor,,warontherocks.com,2015-26,2015-07-02,2015-07,02 Jul 15 07:58 UTC,en,1,neutral,59,100,159,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://warontherocks.com/2015/07/nato-is-not-a-real-military-actor/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Ukraine: UN scales up food assistance in country's crisis torn eastern region,,indiablooms.com,2015-26,2015-07-02,2015-07,02 Jul 15 08:06 UTC,en,1,neutral,0,2,2,Humanitarian crisis in Eastern Ukraine,Humanitarian crisis in Eastern Ukraine,Гуманітарна катастрофа на сході України,http://indiablooms.com/ibns_new/finance-details/2465/ukraine-un-scales-up-food-assistance-in-country-s-crisis-torn-eastern-region.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,nata.smyhora
Poroshenko discusses situation in Donbas with US Congress delegation,,en.interfax.com.ua,2015-26,2015-07-02,2015-07,02 Jul 15 08:21 UTC,en,1,neutral,3,20,23,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://en.interfax.com.ua/news/general/275478.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
UT Exclusive: 'Whoever succeeds Putin is not going to pull out of Ukraine',,uatoday.tv,2015-26,2015-07-02,2015-07,02 Jul 15 08:22 UTC,en,1,neutral,533,81,614,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://uatoday.tv/politics/whoever-succeeds-putin-is-not-going-to-pull-out-of-ukraine-448850.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,sergep
Russia angers Baltic states with review of independence,,todayszaman.com,2015-26,2015-07-02,2015-07,02 Jul 15 08:26 UTC,en,1,neutral,1,13,14,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.todayszaman.com/world_russia-angers-baltic-states-with-review-of-independence_392567.html,0,0,0,0,0,1,0,0,0,Istanbul,Turkey,0,,sergep
"Ukraine health minister has stepped down, pro-presidential bloc deputies say",,uatoday.tv,2015-26,2015-07-02,2015-07,02 Jul 15 08:32 UTC,en,1,neutral,11,5,16,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://uatoday.tv/politics/pro-presidential-bloc-deputies-say-alexander-kvitashvili-has-stepped-down-448929.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,sergep
Russian rebel fights for 'our land' in Ukraine,,dw.com,2015-26,2015-07-02,2015-07,02 Jul 15 08:35 UTC,en,1,neutral,39,37,76,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.dw.com/en/russian-rebel-fights-for-our-land-in-ukraine/a-18555045,0,0,0,0,0,1,1,0,0,Berlin,Germany,0,,boyaryntseva
Health minister Kvitashvili wrote no resignation letter – ministry source,,en.interfax.com.ua,2015-26,2015-07-02,2015-07,02 Jul 15 08:36 UTC,en,1,neutral,2,3,5,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://en.interfax.com.ua/news/economic/275466.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,mpruska02
Ukraine halts Russian gas imports after pricing talks fail,,uatoday.tv,2015-26,2015-07-02,2015-07,02 Jul 15 08:37 UTC,en,1,neutral,67,9,76,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://uatoday.tv/news/dw-ukraine-suspends-russian-gas-purchases-in-new-price-dispute-448167.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,boyaryntseva
Ukraine interested in deepening cooperation with EBRD - Poroshenko,,en.interfax.com.ua,2015-26,2015-07-02,2015-07,02 Jul 15 08:41 UTC,en,1,neutral,2,4,6,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://en.interfax.com.ua/news/general/275488.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Russia stops gas supplies to Ukraine as Kiev turns to EU neighbors,,i24news.tv,2015-26,2015-07-02,2015-07,02 Jul 15 08:44 UTC,en,1,neutral,0,3,3,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.i24news.tv/en/news/international/europe/76918-150702-russia-stops-gas-supplies-to-ukraine-as-kiev-turns-to-eu-neighbors,0,0,0,0,0,1,1,0,0,Jaffa Port,Israel,0,,sergep
Kiev Should Fix Its 'Chronically Broken Economy' Instead of Any Debt Talks,,sputniknews.com,2015-26,2015-07-02,2015-07,02 Jul 15 08:45 UTC,en,1,negative,366,35,401,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://sputniknews.com/europe/20150702/1024113261.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Ukraine leader lays out vision of new war-time constitution,,en.tengrinews.kz,2015-26,2015-07-02,2015-07,02 Jul 15 08:48 UTC,en,1,neutral,2,3,5,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://en.tengrinews.kz/politics_sub/Ukraine-leader-lays-out-vision-of-new-war-time-constitution-261065/,0,0,0,0,0,1,1,0,0,Astana,Kazakhstan,0,,boyaryntseva
Reasons for Ukraine Boeing 777 crash to be exposed in October,,english.pravda.ru,2015-26,2015-07-02,2015-07,02 Jul 15 08:50 UTC,en,1,negative,12,14,26,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://english.pravda.ru/news/world/02-07-2015/131193-boeing_crash_ukraine-0/,0,0,0,0,0,1,1,0,0,Moscow,Russia,0,,boyaryntseva
