title,author,publisher_url,pub_week,pub_day,pub_month,pub_daytime,language,language_id,sentiment,social_fb,social_tw,impact_score,topic_name,topic_name_en,topic_name_ua,page_url,is_today_utc,is_lastnewscycle_utc,is_last13weeks_utc,pubday_pages,pubday_annotations,is_main_topic,is_about_ukraine,is_biased_publisher,is_pro_putin,hq_city,hq_country,is_ukr_press,comments,editor
US to expand Ukraine military training,,pppfocus.com,2015-30,2015-07-29,2015-07,29 Jul 15 01:34 UTC,en,1,neutral,0,0,0,Other,Other,Інші теми  (аналітичні та репортажні),http://www.pppfocus.com/us-to-expand-ukraine-military-training-15268/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,"Trainiig, that is conducted in autumn in Western Ukraine by US Army Europe",greenpriority2013
Actor Depardieu banned from Ukraine for stance on Russia,,in.reuters.com,2015-30,2015-07-29,2015-07,29 Jul 15 01:36 UTC,en,1,neutral,0,2,2,Other,Other,Інші теми  (аналітичні та репортажні),http://in.reuters.com/article/2015/07/29/us-ukraine-crisis-depardieu-idINKCN0Q30RM20150729?feedType=RSS&feedName=hollywood,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
Ukraine warns of future attacks if MH17 tribunal resolution fails,,sbs.com.au,2015-30,2015-07-29,2015-07,29 Jul 15 01:37 UTC,en,1,neutral,0,9,9,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.sbs.com.au/news/article/2015/07/29/ukraine-warns-future-attacks-if-mh17-tribunal-resolution-fails-0,0,0,0,0,0,1,1,0,0,Artarmon,Australia,0,,lana.roxolana
Gerard Depardieu: Ukraine Bans Actor For Five Years,,hngn.com,2015-30,2015-07-29,2015-07,29 Jul 15 01:41 UTC,en,1,neutral,1,3,4,Other,Other,Інші теми  (аналітичні та репортажні),http://www.hngn.com/articles/113781/20150729/gerard-depardieu-actor-banned-from-ukraine-for-five-years.htm,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
The ‘Ichkerization’ Crime Wave in Ukraine,,counterpunch.org,2015-30,2015-07-29,2015-07,29 Jul 15 01:53 UTC,en,1,neutral,38,83,121,Other,Other,Інші теми  (аналітичні та репортажні),http://www.counterpunch.org/2015/07/29/the-ichkerization-crime-wave-in-ukraine/,0,0,0,0,0,1,1,0,0,Petrolia,USA,0,,vladimyr.lvr
Actor Gerard Depardieu Banned From Ukraine For Stance On Russia,,breitbart.com,2015-30,2015-07-29,2015-07,29 Jul 15 01:59 UTC,en,1,neutral,4,6,10,Other,Other,Інші теми  (аналітичні та репортажні),http://www.breitbart.com/london/2015/07/29/actor-gerard-depardieu-banned-from-ukraine-for-stance-on-russia/,0,0,0,0,0,1,1,0,0,Californoa,USA,0,,boyaryntseva
Ukraine: Close to the Edge,,counterpunch.org,2015-30,2015-07-29,2015-07,29 Jul 15 02:08 UTC,en,1,not determined,297,249,546,Other,Other,Інші теми  (аналітичні та репортажні),http://www.counterpunch.org/2015/07/29/ukraine-close-to-the-edge/,0,0,0,0,0,1,1,0,0,Petrolia,USA,0,,
Mariupol: The city of everyone’s desire,,neweasterneurope.eu,2015-30,2015-07-29,2015-07,29 Jul 15 02:10 UTC,en,1,neutral,27,39,66,Humanitarian crisis in Eastern Ukraine,Humanitarian crisis in Eastern Ukraine,Гуманітарна катастрофа на сході України,http://www.neweasterneurope.eu/articles-and-commentary/1671-mariupol-the-city-of-everyone-s-desire,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
"Everton FC news and transfer rumours: Blues linked with defender, Lukaku injury fears, Dundee reaction",,liverpoolecho.co.uk,2015-30,2015-07-29,2015-07,29 Jul 15 02:11 UTC,en,1,neutral,67,24,91,Sport,Sport,Спорт,http://www.liverpoolecho.co.uk/sport/football/football-news/everton-fc-news-transfer-rumours-9744308,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
"Everton transfer rumours: Blues identify centre-back signing, Spurs want McCarthy, Toffees scout at Benfica",,liverpoolecho.co.uk,2015-30,2015-07-29,2015-07,29 Jul 15 02:17 UTC,en,1,neutral,129,13,142,Sport,Sport,Спорт,http://www.liverpoolecho.co.uk/sport/football/football-news/everton-transfer-rumours-blues-identify-9748920,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
SPECIAL REPORT-Ukraine struggles to control maverick battalions,,cnbc.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:21 UTC,en,1,neutral,6,1,7,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://www.cnbc.com/2015/07/29/reuters-america-special-report-ukraine-struggles-to-control-maverick-battalions.html,0,0,0,0,0,0,0,0,0,Jersey City,USA,0,,lana.roxolana
Ukraine struggles to control maverick battalions,,dailymail.co.uk,2015-30,2015-07-29,2015-07,29 Jul 15 02:23 UTC,en,1,neutral,2,0,2,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://www.dailymail.co.uk/wires/reuters/article-3178421/Ukraine-struggles-control-maverick-battalions.html,0,0,0,0,0,0,0,0,0,London,United Kingdom,0,,lana.roxolana
"Lawyer says in Russia, Ukrainian military pilot faces unfair trial",,themalaymailonline.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:23 UTC,en,1,negative,0,1,1,Other,Other,Інші теми  (аналітичні та репортажні),http://www.themalaymailonline.com/world/article/lawyer-says-in-russia-ukrainian-military-pilot-faces-unfair-trial,0,0,0,0,0,1,1,0,0,Selangor,Malaysia,0,Unfair trial. Evidences of innocenсe Ukrainian pilot Nadia Savchenko,greenpriority2013
"Japan provides $800,000 to create new jobs for people displaced from Donbas living in Dnipropetrovsk Oblast",,kyivpost.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:27 UTC,en,1,neutral,1,11,12,Military/humanitarian aid for Ukraine,Military/humanitarian aid for Ukraine,Інші теми  (аналітичні та репортажні),http://www.kyivpost.com/content/ukraine/japan-provides-800000-to-create-new-jobs-for-people-displaced-from-donbas-living-in-dnipropetrovsk-oblast-394516.html,0,0,0,0,0,0,0,0,0,Kyiv,Ukraine,1,,lana.roxolana
Special Report - Ukraine struggles to control maverick ...,,af.reuters.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:29 UTC,en,1,neutral,0,1,1,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://af.reuters.com/article/worldNews/idAFKCN0Q30YO20150729,0,0,0,0,0,0,0,0,0,London,United Kingdom,0,,lana.roxolana
Special Report: Ukraine struggles to control maverick battalions,,kelo.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:30 UTC,en,1,neutral,0,0,0,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://kelo.com/news/articles/2015/jul/29/special-report-ukraine-struggles-to-control-maverick-battalions/,0,0,0,0,0,0,0,0,0,Unknown,Unknown,0,,lana.roxolana
Special Report: Ukraine struggles to control maverick battalions,,news.yahoo.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:31 UTC,en,1,neutral,11,22,33,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://news.yahoo.com/special-report-ukraine-struggles-control-maverick-battalions-092751666.html,0,0,0,0,0,0,0,0,0,Sunnyvale,USA,0,,lana.roxolana
Special Report - Ukraine struggles to control maverick battalions,,uk.reuters.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:33 UTC,en,1,neutral,258,12,270,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://uk.reuters.com/article/2015/07/29/uk-ukraine-crisis-battalions-special-rep-idUKKCN0Q30YO20150729,0,0,0,0,0,0,0,0,0,London,United Kingdom,0,,lana.roxolana
Special Report: Ukraine struggles to control maverick battalions,,news.yahoo.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:34 UTC,en,1,neutral,11,0,11,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,https://news.yahoo.com/special-report-ukraine-struggles-control-maverick-battalions-092751666.html,0,0,0,0,0,0,0,0,0,Sunnyvale,USA,0,,lana.roxolana
Special Report - Ukraine struggles to control maverick battalions,,au.news.yahoo.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:40 UTC,en,1,neutral,0,0,0,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,https://au.news.yahoo.com/world/a/29112792/special-report-ukraine-struggles-to-control-maverick-battalions/,0,0,0,0,0,0,0,0,0,Sydney,Australia,0,,lana.roxolana
Special Report – Ukraine struggles to control maverick battalions,,euronews.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:43 UTC,en,1,neutral,0,44,44,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://www.euronews.com/newswires/3046368-special-report-ukraine-struggles-to-control-maverick-battalions/,0,0,0,0,0,0,0,0,0,Lyon,France,0,,lana.roxolana
Guns and underpants: Ukrainian army hobbled by bureaucratic woes,,channelnewsasia.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:51 UTC,en,1,neutral,7,10,17,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.channelnewsasia.com/news/world/guns-and-underpants/2015334.html,0,0,0,0,0,1,1,0,0,Singapore,Singapore,0,,vladimyr.lvr
Ukraine struggles to control maverick battalions,,channelnewsasia.com,2015-30,2015-07-29,2015-07,29 Jul 15 02:53 UTC,en,1,neutral,4,28,32,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://www.channelnewsasia.com/news/world/ukraine-struggles-to/2015332.html,0,0,0,0,0,0,0,0,0,Singapore,Singapore,0,,lana.roxolana
Depardieu banned from Ukraine for stance on Russia,,enca.com,2015-30,2015-07-29,2015-07,29 Jul 15 03:50 UTC,en,1,neutral,2,4,6,Other,Other,Інші теми  (аналітичні та репортажні),http://www.enca.com/life/entertainment/depardieu-banned-ukraine-stance-russia,0,0,0,0,0,1,1,0,0,Johannesburg,South Africa,0,,boyaryntseva
Gerard Depardieu banned from Ukraine for five years,,ibtimes.co.uk,2015-30,2015-07-29,2015-07,29 Jul 15 03:54 UTC,en,1,neutral,1,6,7,Other,Other,Інші теми  (аналітичні та репортажні),http://www.ibtimes.co.uk/gerard-depardieu-banned-ukraine-five-years-1513125,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,vladimyr.lvr
Napoli challenge Everton as talks kickoff for Dynamo Kiev defender Dragovic,,tribalfootball.com,2015-30,2015-07-29,2015-07,29 Jul 15 03:57 UTC,en,1,neutral,10,2,12,Sport,Sport,Спорт,http://www.tribalfootball.com/articles/napoli-challenge-everton-as-talks-kickoff-for-dynamo-kiev-defender-dragovic-4088451,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Ukraine struggles to control maverick battalions,,economictimes.indiatimes.com,2015-30,2015-07-29,2015-07,29 Jul 15 04:27 UTC,en,1,neutral,1,7,8,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://economictimes.indiatimes.com/news/international/world-news/ukraine-struggles-to-control-maverick-battalions/articleshow/48267495.cms,0,0,0,0,0,0,0,0,0,Mumbai,India,0,,lana.roxolana
Donetsk People's Republic Wants to Play Ukraine at Football,,newsweek.com,2015-30,2015-07-29,2015-07,29 Jul 15 04:27 UTC,en,1,neutral,10,3,13,Sport,Sport,Спорт,http://www.newsweek.com/donetsk-peoples-republic-wants-play-ukraine-football-357861,0,0,0,0,0,1,1,0,0,New York,USA,0,,vladimyr.lvr
Special Report - Ukraine struggles to control maverick battalions,,in.reuters.com,2015-30,2015-07-29,2015-07,29 Jul 15 04:30 UTC,en,1,neutral,1,0,1,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://in.reuters.com/article/2015/07/29/uk-ukraine-crisis-battalions-special-rep-idINKCN0Q30YO20150729,0,0,0,0,0,0,0,0,0,London,United Kingdom,0,,lana.roxolana
Gerard Depardieu Banned From Ukraine,,variety.com,2015-30,2015-07-29,2015-07,29 Jul 15 04:53 UTC,en,1,neutral,39,54,93,Other,Other,Інші теми  (аналітичні та репортажні),http://variety.com/2015/film/global/gerard-depardieu-banned-from-ukraine-1201552150/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
Putin is suffocating his own nation,,businessinsider.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:03 UTC,en,1,neutral,19,37,56,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.businessinsider.com/putin-is-suffocating-his-own-nation-2015-7,0,0,0,0,0,1,0,0,0,New York,USA,0,"'Now, President Vladimir Putin is forcing these organizations [Soros, MacArthur, National Endowment for Democracy] out of Russia, using law enforcement and a parliament that he controls. Mr. Putin's larger target is to destroy civil society, that vital two-way link in any democracy between the rulers and the ruled.'",Ellen.Bedenko
Ukraine bans French actor Gerard Depardieu over support for Crimea annexation,,euronews.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:16 UTC,en,1,neutral,10,52,62,Other,Other,Інші теми  (аналітичні та репортажні),http://www.euronews.com/2015/07/29/ukraine-bans-french-actor-gerard-depardieu-over-support-for-crimea-annexation/,0,0,0,0,0,1,1,0,0,Lyon,France,0,,boyaryntseva
Gerard Depardieu Banned From Ukraine Over Support For Russia,,huffingtonpost.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:24 UTC,en,1,neutral,65,15,80,Other,Other,Інші теми  (аналітичні та репортажні),http://www.huffingtonpost.com/entry/gerard-depardieu-banned-ukraine_55b8c22de4b0074ba5a6c5fb,0,0,0,0,0,1,1,0,0,New York,USA,0,,vladimyr.lvr
Reports: Ukraine bans Depardieu for 5 years,,bigstory.ap.org,2015-30,2015-07-29,2015-07,29 Jul 15 05:24 UTC,en,1,neutral,10,22,32,Other,Other,Інші теми  (аналітичні та репортажні),http://bigstory.ap.org/article/86ab52ee24454f1684897f9932db96dc/reports-ukraine-bans-depardieu-5-years,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Gerard Depardieu banned from Ukraine for supporting Russia over Crimea,,telegraph.co.uk,2015-30,2015-07-29,2015-07,29 Jul 15 05:28 UTC,en,1,neutral,52,107,159,Other,Other,Інші теми  (аналітичні та репортажні),http://www.telegraph.co.uk/news/worldnews/europe/ukraine/11770005/Gerard-Depardieu-banned-from-Ukraine-for-supporting-Russia-over-Crimea.html,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
Ukraine Blacklists French Actor Gerard Depardieu For Five Years,,bignewsnetwork.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:32 UTC,en,1,neutral,1,1,2,Other,Other,Інші теми  (аналітичні та репортажні),http://www.bignewsnetwork.com/index.php/sid/235245983,0,0,0,0,0,1,1,0,0,Dubai,UAE,0,,boyaryntseva
Russia's Putin says opposes MH17 tribunal ahead of U.N. vote,,trust.org,2015-30,2015-07-29,2015-07,29 Jul 15 05:39 UTC,en,1,neutral,1,1,2,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.trust.org/item/20150729123739-g52bp/?source=fiTheWire,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,lana.roxolana
Using math to make Guinness,,phys.org,2015-30,2015-07-29,2015-07,29 Jul 15 05:41 UTC,en,1,neutral,6,17,23,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://phys.org/news/2015-07-math-guinness.html,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,vladimyr.lvr
Gerard Depardieu Banned From Ukraine,,variety.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:43 UTC,en,1,neutral,39,0,39,Other,Other,Інші теми  (аналітичні та репортажні),http://variety.com/2015/tv/features/gerard-depardieu-banned-from-ukraine-1201552150/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
Russia's Putin says opposes MH17 tribunal ahead of U.N. vote,,dailymail.co.uk,2015-30,2015-07-29,2015-07,29 Jul 15 05:43 UTC,en,1,neutral,1,0,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.dailymail.co.uk/wires/reuters/article-3178641/Russias-Putin-says-opposes-MH17-tribunal-ahead-U-N-vote.html,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,lana.roxolana
Gerard Depardieu Banned From Ukraine,,variety.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:52 UTC,en,1,neutral,37,0,37,Other,Other,Інші теми  (аналітичні та репортажні),http://variety.com/2015/scene/vpage/gerard-depardieu-banned-from-ukraine-1201552150/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
Ukraine struggles to control maverick battalions,,timesofindia.indiatimes.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:53 UTC,en,1,neutral,14,59,73,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://timesofindia.indiatimes.com/world/europe/Ukraine-struggles-to-control-maverick-battalions/articleshow/48268719.cms,0,0,0,0,0,0,0,0,0,Mumbai,India,0,,lana.roxolana
Russia’s Putin says opposes MH17 tribunal ahead of U.N. vote,,euronews.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:55 UTC,en,1,neutral,0,1,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.euronews.com/newswires/3046536-russias-putin-says-opposes-mh17-tribunal-ahead-of-un-vote/,0,0,0,0,0,1,1,0,0,Lyon,France,0,,lana.roxolana
Deutsche Welle: Ukraine bans French actor Gerard Depardieu,,kyivpost.com,2015-30,2015-07-29,2015-07,29 Jul 15 05:57 UTC,en,1,neutral,1,5,6,Other,Other,Інші теми  (аналітичні та репортажні),http://www.kyivpost.com/content/ukraine-abroad/deutsche-welle-ukraine-bans-french-actor-gerard-depardieu-394499.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,vladimyr.lvr
Stoke City: Andriy Yarmolenko still on radar - just,,stokesentinel.co.uk,2015-30,2015-07-29,2015-07,29 Jul 15 06:02 UTC,en,1,neutral,158,33,191,Sport,Sport,Спорт,http://www.stokesentinel.co.uk/Stoke-City-Andriy-Yarmolenko-radar-just/story-27503575-detail/story.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
Russia's Putin says opposes MH17 tribunal ahead of U.N. vote,,todayonline.com,2015-30,2015-07-29,2015-07,29 Jul 15 06:04 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.todayonline.com/world/russias-putin-says-opposes-mh17-tribunal-ahead-un-vote,0,0,0,0,0,1,1,0,0,Singapore,Singapore,0,,lana.roxolana
Actor Depardieu banned from Ukraine for stance on Russia,,reuters.com,2015-30,2015-07-29,2015-07,29 Jul 15 06:12 UTC,en,1,neutral,4,0,4,Other,Other,Інші теми  (аналітичні та репортажні),http://www.reuters.com/video/2015/07/29/actor-depardieu-banned-from-ukraine-for?videoId=365110728&videoChannel=3,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
Reuters: Ukraine Struggles to Control Maverick Battalions,,breitbart.com,2015-30,2015-07-29,2015-07,29 Jul 15 06:14 UTC,en,1,neutral,3,4,7,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://www.breitbart.com/national-security/2015/07/29/reuters-ukraine-struggles-to-control-maverick-battalions/,0,0,0,0,0,0,0,0,0,Californoa,USA,0,,lana.roxolana
Security Service of Ukraine: Russian citizen arrested at Berezove checkpoint confesses to being Russian soldier,,kyivpost.com,2015-30,2015-07-29,2015-07,29 Jul 15 06:20 UTC,en,1,neutral,0,6,6,Prisoners of war,Prisoners of war,Bійськовополонені,http://www.kyivpost.com/content/ukraine/security-service-of-ukraine-russian-citizen-arrested-at-berezove-checkpoint-confesses-to-being-russian-soldier-394543.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,vladimyr.lvr
