title,author,publisher_url,pub_week,pub_day,pub_month,pub_daytime,language,language_id,sentiment,social_fb,social_tw,impact_score,topic_name,topic_name_en,topic_name_ua,page_url,is_today_utc,is_lastnewscycle_utc,is_last13weeks_utc,pubday_pages,pubday_annotations,is_main_topic,is_about_ukraine,is_biased_publisher,is_pro_putin,hq_city,hq_country,is_ukr_press,comments,editor
Establishing Jewish identity in the Ukraine,,jwire.com.au,2015-27,2015-07-05,2015-07,05 Jul 15 03:55 UTC,en,1,neutral,3,7,10,Other,Other,Інші теми  (аналітичні та репортажні),http://www.jwire.com.au/establishing-jewish-identity-in-the-ukraine/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
World's worst economies by year-end,,brazilbusiness.einnews.com,2015-27,2015-07-05,2015-07,05 Jul 15 04:16 UTC,en,1,neutral,0,0,0,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://brazilbusiness.einnews.com/article__detail/274297866?lcode=-usuDQ8DGH26hHnpvUOenA%3D%3D,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Germany and Russia Back to Business as Usual,,thetrumpet.com,2015-27,2015-07-05,2015-07,05 Jul 15 05:08 UTC,en,1,neutral,51,37,88,Sanctions against Russia,Sanctions against Russia,Економічні санкції проти Росії,https://www.thetrumpet.com/article/12887.18.0.0/germany-and-russia-back-to-business-as-usual,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,gekkarp
OSCE Monitors Register More Than 150 Explosions Near Donetsk Airport,,sputniknews.com,2015-27,2015-07-05,2015-07,05 Jul 15 05:39 UTC,en,1,negative,220,64,284,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://sputniknews.com/europe/20150705/1024219090.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Diane Francis: Kravchuk says Ukraine still fighting Western ignorance and,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:04 UTC,en,1,negative,426,70,496,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.kyivpost.com/opinion/op-ed/diane-francis-kravchuk-says-ukraine-still-fighting-western-ignorance-and-russian-aggression-392720.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Diane Francis: Kravchuk says Ukraine still fighting Western ignorance and,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:04 UTC,en,1,neutral,426,0,426,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://kyivpost.com/opinion/op-ed/diane-francis-kravchuk-says-ukraine-still-fighting-western-ignorance-and-russian-aggression-392720.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Aliaksandr Alesin: If we lose the army we can also lose the power and the country,,en.eurobelarus.info,2015-27,2015-07-05,2015-07,05 Jul 15 06:07 UTC,en,1,neutral,1,1,2,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://en.eurobelarus.info/news/politics/2015/07/05/aliaksandr-alesin-if-we-lose-the-army-we-can-also-lose-the-power.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Malaysia urges criminal prosecution over shooting down of MH17,,ifreepress.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:11 UTC,en,1,neutral,0,0,0,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.ifreepress.com/world/5582-malaysia-urges-criminal-prosecution-over-shooting-down-of-mh17,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Malaysia submitting resolution to United Nations over flight shot down over,,thrasherbacker.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:12 UTC,en,1,neutral,0,0,0,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://thrasherbacker.com/6091-malaysia-submitting-resolution-to-united-nations-over-flight-shot-down-over-ukraine/015286/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Dutch Safety Board has draft report into MH17 crash,,rapidnewsnetwork.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:12 UTC,en,1,neutral,0,1,1,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://rapidnewsnetwork.com/dutch-safety-board-has-draft-report-into-mh17-crash/62482/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
"Malaysia wants UN-backed tribunal over MH17 | euronews, world news",,sentinelrepublic.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:13 UTC,en,1,neutral,0,0,0,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://sentinelrepublic.com/malaysia-wants-un-backed-tribunal-over-mh17-euronews-world-news/19273/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
"Far-right supporters want Ukraine to end ceasefire, president won't meet rebel",,ottawacitizen.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:18 UTC,en,1,neutral,25,11,36,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://ottawacitizen.com/news/national/defence-watch/far-right-supporters-want-ukraine-to-end-ceasefire-president-wont-meet-rebel-demands,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,biryna007
Diane Francis: IMF holds key to helping Ukraine escape from Russia's,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:24 UTC,en,1,neutral,1,7,8,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.kyivpost.com/opinion/op-ed/diane-francis-imf-holds-key-to-helping-ukraine-escape-from-russias-stranglehold-392721.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
The Guardian: Vladimir Putin's Independence Day greeting calls for United,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 06:58 UTC,en,1,neutral,1,7,8,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.kyivpost.com/content/russia-and-former-soviet-union/the-guardian-vladimir-putins-independence-day-greeting-calls-for-united-states-russia-dialogue-392726.html,0,0,0,0,0,1,0,0,0,Kyiv,Ukraine,1,,gekkarp
Kiev's new traffic police pledge not to take bribes,,euronews.com,2015-27,2015-07-05,2015-07,05 Jul 15 07:11 UTC,en,1,positive,1641,30,1671,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.euronews.com/2015/07/05/kiev-s-new-traffic-police-pledge-not-to-take-bribes/,0,0,0,0,0,1,1,0,0,Lyon,France,0,,boyaryntseva
Alexei Bayer: Obama's soft power,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 07:13 UTC,en,1,neutral,2,5,7,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,https://www.kyivpost.com/opinion/op-ed/alexei-bayer-obamas-soft-power-392727.html,0,0,0,0,0,1,0,0,0,Kyiv,Ukraine,1,,Ellen.Bedenko
Euronews: Kyiv's new traffic police pledge not to take bribes,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 07:36 UTC,en,1,neutral,1,0,1,Other,Other,Інші теми  (аналітичні та репортажні),https://www.kyivpost.com/content/ukraine-abroad/euronews-kyivs-new-traffic-police-pledge-not-to-take-bribes-392728.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,Ira.Kolomiets
Dnipro allowed to return home,,timesofmalta.com,2015-27,2015-07-05,2015-07,05 Jul 15 07:50 UTC,en,1,neutral,0,0,0,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.timesofmalta.com/articles/view/20150705/football/Dnipro-allowed-to-return-home.575288,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
"Bulgarian training area expecting more US, NATO troops",,stripes.com,2015-27,2015-07-05,2015-07,05 Jul 15 07:53 UTC,en,1,neutral,1226,16,1242,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.stripes.com/news/bulgarian-training-area-expecting-more-us-nato-troops-1.356467,0,0,0,0,0,1,0,0,0,Washingtom,USA,0,,gekkarp
Quartet of crises threatens Europe's core,,uk.reuters.com,2015-27,2015-07-05,2015-07,05 Jul 15 08:17 UTC,en,1,neutral,17,20,37,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://uk.reuters.com/article/2015/07/05/uk-eurozone-greece-quadrilateral-analysi-idUKKCN0PF06K20150705,0,0,0,0,0,1,0,0,0,London,United Kingdom,0,,biryna007
Greece must introduce another currency if “no” vote wins: Schulz,,todayonline.com,2015-27,2015-07-05,2015-07,05 Jul 15 08:21 UTC,en,1,not determined,103,2,105,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.todayonline.com/business/greece-must-introduce-another-currency-if-no-vote-wins-schulz,0,0,0,0,0,1,0,0,0,Singapore,Singapore,0,,
"Russia warns of sabotage of Minsk agreements, peace progress in Ukraine",,menafn.com,2015-27,2015-07-05,2015-07,05 Jul 15 08:23 UTC,en,1,neutral,0,0,0,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.menafn.com/1094271676/Russia-warns-of-sabotage-of-Minsk-agreements-peace-progress-in-Ukraine,0,0,0,0,0,1,1,0,0,Amman,Jordan,0,,Ira.Kolomiets
Putin reportedly contacts Obama for second time in weeks about unity on global,,foxnews.com,2015-27,2015-07-05,2015-07,05 Jul 15 08:27 UTC,en,1,neutral,6228,526,6754,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.foxnews.com/politics/2015/07/05/putin-reportedly-contacts-obama-for-second-time-in-weeks-about-unity-on-global/,0,0,0,0,0,1,1,0,0,New York,USA,0,,boyaryntseva
Quartet of crises threatens Europe's core,,thefiscaltimes.com,2015-27,2015-07-05,2015-07,05 Jul 15 08:29 UTC,en,1,neutral,0,0,0,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.thefiscaltimes.com/latestnews/2015/07/05/Quartet-crises-threatens-Europes-core,0,0,0,0,0,1,0,0,0,"Washington, DC",USA,0,,biryna007
UT Exclusive: Lviv hosts high heel race,,uatoday.tv,2015-27,2015-07-05,2015-07,05 Jul 15 08:44 UTC,en,1,neutral,106,25,131,Other,Other,Інші теми  (аналітичні та репортажні),http://uatoday.tv/politics/ut-exclusive-lviv-hosts-high-heel-race-450502.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,boyaryntseva
Ukraine Today: Lviv hosts high heel race,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 08:49 UTC,en,1,neutral,0,3,3,Other,Other,Інші теми  (аналітичні та репортажні),https://www.kyivpost.com/content/ukraine/ukraine-today-lviv-hosts-high-heel-race-392732.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Quartet of crises threatens Europe's core,,dunyanews.tv,2015-27,2015-07-05,2015-07,05 Jul 15 08:56 UTC,en,1,neutral,2,7,9,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://dunyanews.tv/index.php/en/Business/287667-Quartet-of-crises-threatens-Europes-core,0,0,0,0,0,1,0,0,0,Lahore,Pakistan,0,,biryna007
Putin says happy Independence Day to Obama,,ghanaweb.com,2015-27,2015-07-05,2015-07,05 Jul 15 09:09 UTC,en,1,neutral,22,1,23,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.ghanaweb.com/GhanaHomePage/world/Putin-says-happy-Independence-Day-to-Obama-366572,0,0,0,0,0,1,0,0,0,Accra,Ghana,0,,gekkarp
Hasidic pilgrims and Ukrainian sex workers: Prayer and pleasure in Uman,,haaretz.com,2015-27,2015-07-05,2015-07,05 Jul 15 09:14 UTC,en,1,negative,774,96,870,Other,Other,Інші теми  (аналітичні та репортажні),http://www.haaretz.com/jewish-world/jewish-world-features/.premium-1.664450,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
War in the age of social media,,sofiaglobe.com,2015-27,2015-07-05,2015-07,05 Jul 15 09:40 UTC,en,1,neutral,2,17,19,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://sofiaglobe.com/2015/07/05/war-in-the-age-of-social-media/,0,0,0,0,0,1,1,0,0,Sofia,Bulgaria,0,,gekkarp
Quartet of crises threatens Europe's core,,iii.co.uk,2015-27,2015-07-05,2015-07,05 Jul 15 09:45 UTC,en,1,neutral,0,0,0,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.iii.co.uk/news-opinion/reuters/news/253046,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,biryna007
Establishing Jewish Identity in the Ukraine,,jewishbusinessnews.com,2015-27,2015-07-05,2015-07,05 Jul 15 09:53 UTC,en,1,neutral,0,5,5,Other,Other,Інші теми  (аналітичні та репортажні),http://jewishbusinessnews.com/2015/07/05/establishing-jewish-identity-in-the-ukraine/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Dutch Draft MH17 Crash Report 'Inconclusive' - Russian Aviation Official,,sputniknews.com,2015-27,2015-07-05,2015-07,05 Jul 15 09:54 UTC,en,1,neutral,482,95,577,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://sputniknews.com/russia/20150705/1024224498.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
The struggle for Ukraine is more serious than ISIS,,nypost.com,2015-27,2015-07-05,2015-07,05 Jul 15 10:02 UTC,en,1,neutral,2343,208,2551,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://nypost.com/2015/07/05/the-struggle-for-ukraine-is-more-serious-than-isis/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,biryna007
German troops to participate in two military exercises in Ukraine,,uatoday.tv,2015-27,2015-07-05,2015-07,05 Jul 15 10:05 UTC,en,1,neutral,1072,88,1160,Military/humanitarian aid for Ukraine,Military/humanitarian aid for Ukraine,Інші теми  (аналітичні та репортажні),http://uatoday.tv/politics/german-troops-heading-for-ukraine-450546.html,0,0,0,0,0,0,0,1,0,Kyiv,Ukraine,1,,biryna007
Europe's very core is being threatened,,businessinsider.com.au,2015-27,2015-07-05,2015-07,05 Jul 15 10:16 UTC,en,1,neutral,2,1,3,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.businessinsider.com.au/r-quartet-of-crises-threatens-europes-core-2015-7,0,0,0,0,0,1,0,0,0,New York,USA,0,,biryna007
Putin reportedly contacts Obama for second time in weeks about unity on global,,southcarolinasc.com,2015-27,2015-07-05,2015-07,05 Jul 15 10:19 UTC,en,1,neutral,0,2,2,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.southcarolinasc.com/2015/07/putin-reportedly-contacts-obama-for-second-time-in-weeks-about-unity-on-global-concerns/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Diane Francis: The struggle for Ukraine is more serious than ISIS,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 10:21 UTC,en,1,not determined,0,4,4,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,https://www.kyivpost.com/opinion/op-ed/diane-francis-the-struggle-for-ukraine-is-more-serious-than-isis-392736.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,
EU to Lift Anti-Russia Sanctions if Minsk Deal Implemented – Austrian FM,,sputniknews.com,2015-27,2015-07-05,2015-07,05 Jul 15 10:32 UTC,en,1,neutral,297,14,311,Sanctions against Russia,Sanctions against Russia,Економічні санкції проти Росії,http://sputniknews.com/politics/20150705/1024225169.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Quartet of crises threatens Europe's core,,en-maktoob.news.yahoo.com,2015-27,2015-07-05,2015-07,05 Jul 15 10:35 UTC,en,1,neutral,0,7,7,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,https://en-maktoob.news.yahoo.com/quartet-crises-threatens-europes-core-081152024.html,0,0,0,0,0,1,0,0,0,Dubai,UAE,0,,gekkarp
Bus on fire hurtles down a Ukrainian road,,tvnz.co.nz,2015-27,2015-07-05,2015-07,05 Jul 15 10:39 UTC,en,1,neutral,0,0,0,Other,Other,Інші теми  (аналітичні та репортажні),https://www.tvnz.co.nz/one-news/world/bus-on-fire-hurtles-down-a-ukrainian-road-6352880,0,0,0,0,0,1,1,0,0,Auckland,New Zealand,0,,Ira.Kolomiets
Landmine kills five Ukrainian soldiers in separatist east,,trust.org,2015-27,2015-07-05,2015-07,05 Jul 15 10:48 UTC,en,1,neutral,1,9,10,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.trust.org/item/20150705104946-lz1dk/,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,gekkarp
Landmine kills five Ukrainian soldiers in separatist east,,reuters.com,2015-27,2015-07-05,2015-07,05 Jul 15 10:55 UTC,en,1,negative,67,17,84,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.reuters.com/article/2015/07/05/us-ukraine-crisis-casualties-idUSKCN0PF0CR20150705,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
Landmine kills five Ukrainian soldiers in separatist east,,in.reuters.com,2015-27,2015-07-05,2015-07,05 Jul 15 10:57 UTC,en,1,neutral,0,0,0,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://in.reuters.com/article/2015/07/05/ukraine-crisis-casualties-idINKCN0PF0D720150705,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,Ira.Kolomiets
Reuters: Landmine kills five Ukrainian soldiers in separatist east,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 11:02 UTC,en,1,neutral,3,8,11,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.kyivpost.com/content/ukraine-abroad/reuters-landmine-kills-five-ukrainian-soldiers-in-separatist-east-392737.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,gekkarp
Reuters: Quartet of crises threatens Europe's core,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 11:09 UTC,en,1,neutral,1,0,1,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://kyivpost.com/content/world/reuters-quartet-of-crises-threatens-europes-core-392738.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,Ira.Kolomiets
Putin to Obama: Let's find solutions,,presstv.ir,2015-27,2015-07-05,2015-07,05 Jul 15 11:26 UTC,en,1,neutral,18,0,18,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://presstv.ir/Detail/2015/07/05/418874/US-Russia-Putin-Obama-solutions-international-issues,0,0,0,0,0,1,0,1,1,Tehran,Iran,0,,gekkarp
Five Ukrainian soldiers killed by landmine in Luhansk region,,uatoday.tv,2015-27,2015-07-05,2015-07,05 Jul 15 11:45 UTC,en,1,neutral,161,34,195,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://uatoday.tv/politics/five-ukrainian-soldiers-killed-by-landmine-in-luhansk-region-450572.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,gekkarp
It's Now or Never: EU Must Work With Russia to Bring Stability to Europe,,sputniknews.com,2015-27,2015-07-05,2015-07,05 Jul 15 11:50 UTC,en,1,neutral,886,67,953,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://sputniknews.com/politics/20150705/1024227862.html,0,0,0,0,0,1,0,1,1,Moscow,Russia,0,,gekkarp
"Whatever the Rhetoric, US Needs Russia in Space",,sputniknews.com,2015-27,2015-07-05,2015-07,05 Jul 15 11:55 UTC,en,1,neutral,526,28,554,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://sputniknews.com/science/20150705/1024228250.html,0,0,0,0,0,1,0,1,1,Moscow,Russia,0,,gekkarp
China's influence grows as Russian crisis rocks Central Asia,,globalpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 11:58 UTC,en,1,neutral,0,0,0,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.globalpost.com/article/6604642/2015/07/04/chinas-influence-grows-russian-crisis-rocks-central-asia,0,0,0,0,0,1,0,0,0,Boston,USA,0,,biryna007
UEFA Give Dnipro Green Light to Return Home,,khmertimeskh.com,2015-27,2015-07-05,2015-07,05 Jul 15 12:12 UTC,en,1,neutral,0,1,1,Sport,Sport,Спорт,http://www.khmertimeskh.com/news/12892/uefa-give-dnipro-green-light-to-return-home/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
"Land mine blast in east Ukraine kills 5 soldiers, wounds 3",,sfchronicle.com,2015-27,2015-07-05,2015-07,05 Jul 15 12:21 UTC,en,1,neutral,0,0,0,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.sfchronicle.com/news/world/article/Land-mine-blast-in-east-Ukraine-kills-5-soldiers-6366964.php,0,0,0,0,0,1,1,0,0,San Francisco,USA,0,,Ira.Kolomiets
China's influence rocks Central Asia,,manilatimes.net,2015-27,2015-07-05,2015-07,05 Jul 15 12:22 UTC,en,1,neutral,1,2,3,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.manilatimes.net/chinas-influence-rocks-central-asia/197733/,0,0,0,0,0,1,0,0,0,Manila,Philippines,0,,Ira.Kolomiets
Foreign Mercenaries Fighting with Ukraine Armed Forces in Mariupol Area,,globalresearch.ca,2015-27,2015-07-05,2015-07,05 Jul 15 12:25 UTC,en,1,neutral,362,103,465,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.globalresearch.ca/foreign-mercenaries-fighting-with-ukraine-armed-forces-in-mariupol-area/5460490,0,0,0,0,0,1,1,1,1,Montreal,Canada,0,,gekkarp
"Land mine blast in east Ukraine kills 5 soldiers, wounds 3",,kansascity.com,2015-27,2015-07-05,2015-07,05 Jul 15 12:26 UTC,en,1,neutral,0,0,0,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.kansascity.com/news/nation-world/article26528053.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,Ira.Kolomiets
Five Ukrainian Soldiers Killed In East,,rferl.org,2015-27,2015-07-05,2015-07,05 Jul 15 12:27 UTC,en,1,neutral,10,15,25,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.rferl.org/content/ukraine-soldiers-killed-landmine-/27110850.html,0,0,0,0,0,1,1,0,0,Prague,Czech Republic,0,,gekkarp
Radio Free Europe/Radio Liberty: Five Ukrainian soldiers killed in east,,kyivpost.com,2015-27,2015-07-05,2015-07,05 Jul 15 12:32 UTC,en,1,neutral,1,8,9,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.kyivpost.com/content/all/radio-free-europeradio-liberty-five-ukrainian-soldiers-killed-in-east-392744.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,gekkarp
New York Post: The struggle for Ukraine is more serious than ISIS,,uatoday.tv,2015-27,2015-07-05,2015-07,05 Jul 15 12:37 UTC,en,1,neutral,15,47,62,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://uatoday.tv/politics/new-york-post-the-struggle-for-ukraine-is-more-serious-than-isis-450603.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,gekkarp
