title,author,publisher_url,pub_week,pub_day,pub_month,pub_daytime,language,language_id,sentiment,social_fb,social_tw,impact_score,topic_name,topic_name_en,topic_name_ua,page_url,is_today_utc,is_lastnewscycle_utc,is_last13weeks_utc,pubday_pages,pubday_annotations,is_main_topic,is_about_ukraine,is_biased_publisher,is_pro_putin,hq_city,hq_country,is_ukr_press,comments,editor
Ukrainian PM To Visit Canada For Economic Talks Amid Financial Turmoil,,huffingtonpost.ca,2015-28,2015-07-13,2015-07,13 Jul 15 02:07 UTC,en,1,neutral,125,36,161,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://www.huffingtonpost.ca/2015/07/12/ukrainian-pm-to-visit-canada-this-for-economic-talks-amid-financial-turmoil_n_7780592.html,0,0,0,0,0,1,1,0,0,New York,USA,0,,boyaryntseva
Ukraine Paramilitaries in Hiding After Attack,,newindianexpress.com,2015-28,2015-07-13,2015-07,13 Jul 15 02:12 UTC,en,1,neutral,0,5,5,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.newindianexpress.com/world/Ukraine-Paramilitaries-in-Hiding-After-Attack/2015/07/13/article2917751.ece,0,0,0,0,0,1,1,0,0,Chennai,India,0,,lana.roxolana
Right Sector Gunmen Take Boy Hostage in Western Ukraine ...,,nytimes.com,2015-28,2015-07-13,2015-07,13 Jul 15 02:19 UTC,en,1,neutral,6,11,17,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.nytimes.com/aponline/2015/07/13/world/europe/ap-eu-ukraine-right-sector.html,0,0,0,0,0,1,1,0,0,New York,USA,0,,georgiy.mosiolik
​Draft fiscal bills could 'reverse progress' in stabilizing Ukrainian economy,,rt.com,2015-28,2015-07-13,2015-07,13 Jul 15 02:32 UTC,en,1,negative,34,84,118,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://rt.com/business/273256-ukraine-fiscal-laws-imf/,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
IMF Warns Proposed Legislation in Ukraine Threatens Reforms,,wsj.com,2015-28,2015-07-13,2015-07,13 Jul 15 02:46 UTC,en,1,neutral,80,119,199,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.wsj.com/articles/imf-warns-proposed-legislation-in-ukraine-threatens-reforms-1436723753?mod=fox_australian,0,0,0,0,0,1,1,0,0,New York,USA,0,,lana.roxolana
Ukraine-Armed Militias Declare War On Government,,telesurtv.net,2015-28,2015-07-13,2015-07,13 Jul 15 02:51 UTC,en,1,neutral,5,56,61,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.telesurtv.net/english/news/Ukraine-Armed-Militias-Declare-War-On-Government-20150712-0013.html,0,0,0,0,0,1,1,0,0,Caracas,Venezuela,0,,kupchynska.i
Russia Says 23 Are Now Dead After Collapse of Barracks,,nytimes.com,2015-28,2015-07-13,2015-07,13 Jul 15 02:57 UTC,en,1,neutral,131,689,820,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.nytimes.com/2015/07/14/world/europe/russia-collapse-military-barracks.html,0,0,0,0,0,1,0,0,0,New York,USA,0,,lana.roxolana
26-year-old Olivia Jordan of Oklahoma winner of the 64th annual Miss USA contest,,medicinehatnews.com,2015-28,2015-07-13,2015-07,13 Jul 15 03:31 UTC,en,1,neutral,0,0,0,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://medicinehatnews.com/entertainment/entertainment-news/2015/07/12/26yearold-olivia-jordan-of-oklahoma-winner-of-the-64th-annual-miss-usa-contest/,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,lana.roxolana
Reuters: Far right group challenges Ukraine government after shootout,,kyivpost.com,2015-28,2015-07-13,2015-07,13 Jul 15 04:12 UTC,en,1,neutral,1,6,7,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.kyivpost.com/content/ukraine-abroad/reuters-far-right-group-challenges-ukraine-government-after-shootout-393266.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
New York Times: Police in western Ukraine clash with paramilitary group; 7 are,,kyivpost.com,2015-28,2015-07-13,2015-07,13 Jul 15 04:23 UTC,en,1,neutral,4,8,12,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.kyivpost.com/content/ukraine-abroad/new-york-times-police-in-western-ukraine-clash-with-paramilitary-group-7-are-hurt-393267.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Jeremain Lens moves closer to Sunderland switch - sources,,espnfc.com,2015-28,2015-07-13,2015-07,13 Jul 15 04:29 UTC,en,1,neutral,649,139,788,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.espnfc.com/story/2521153/jeremain-lens-moves-closer-to-sunderland-switch-sources,0,0,0,0,0,1,0,0,0,Bristol,USA,0,,georgiy.mosiolik
Vice News: Video shows aftermath of deadly police shootout with gunmen in,,kyivpost.com,2015-28,2015-07-13,2015-07,13 Jul 15 04:35 UTC,en,1,neutral,1,0,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://kyivpost.com/content/ukraine-abroad/vice-news-video-shows-aftermath-of-deadly-police-shootout-with-gunmen-in-western-ukraine-393268.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Eastern Ukraine Clashes Claim Four People,,almanar.com.lb,2015-28,2015-07-13,2015-07,13 Jul 15 04:37 UTC,en,1,neutral,0,0,0,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.almanar.com.lb/english/adetails.php?fromval=1&cid=22&frid=22&eid=220900,0,0,0,0,0,1,1,0,0,Beirut,Lebanon,0,,lana.roxolana
Wall Street Journal: Busting the myth of Russian aid to Greece,,kyivpost.com,2015-28,2015-07-13,2015-07,13 Jul 15 04:45 UTC,en,1,neutral,1,7,8,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.kyivpost.com/content/russia-and-former-soviet-union/wall-street-journal-busting-the-myth-of-russian-aid-to-greece-393269.html,0,0,0,0,0,1,0,0,0,Kyiv,Ukraine,1,,georgiy.mosiolik
Agence France-Presse: Ukraine nationalists in standoff with security forces,,kyivpost.com,2015-28,2015-07-13,2015-07,13 Jul 15 04:57 UTC,en,1,neutral,0,5,5,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.kyivpost.com/content/ukraine-abroad/agence-france-presse-ukraine-nationalists-in-standoff-with-security-forces-after-two-killed-393270.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Regretful Ukraine learn lessons in Greece,,uefa.com,2015-28,2015-07-13,2015-07,13 Jul 15 05:26 UTC,en,1,not determined,3,14,17,Sport,Sport,Спорт,http://www.uefa.com/under19/news/newsid=2265007.html,0,0,0,0,0,1,1,0,0,Nyon,Switzerland,0,,
Four killed in eastern Ukraine clashes,,odishasamaya.com,2015-28,2015-07-13,2015-07,13 Jul 15 05:26 UTC,en,1,negative,3,2,5,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://odishasamaya.com/news/four-killed-in-eastern-ukraine-clashes/48071,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
"European leaders talk through night on Greek bailout, with threat of an exit",,medicinehatnews.com,2015-28,2015-07-13,2015-07,13 Jul 15 05:46 UTC,en,1,neutral,0,0,0,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://medicinehatnews.com/business/2015/07/12/european-leaders-talk-through-night-on-greek-bailout-with-threat-of-an-exit-from-the-euro/,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,lana.roxolana
Ukrainian Nationalists In Stand Off With Kiev,,news.sky.com,2015-28,2015-07-13,2015-07,13 Jul 15 05:48 UTC,en,1,neutral,16,51,67,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://news.sky.com/story/1518107/ukrainian-nationalists-in-stand-off-with-kiev,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,lana.roxolana
Far right group challenges Ukraine's government after gun battle.,,euronews.com,2015-28,2015-07-13,2015-07,13 Jul 15 05:52 UTC,en,1,neutral,15,8,23,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.euronews.com/2015/07/13/far-right-group-challenges-ukraine-s-government-after-gun-battle/,0,0,0,0,0,1,1,0,0,Lyon,France,0,,lana.roxolana
Kiev approved a joint patrol at the border with Romania and three other EU,,actmedia.eu,2015-28,2015-07-13,2015-07,13 Jul 15 05:53 UTC,en,1,neutral,1,2,3,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://actmedia.eu/daily/kiev-approved-a-joint-patrol-at-the-border-with-romania-and-three-other-eu-states-and-moldova/58906,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,lana.roxolana
Ukraine included in agreement to work towards integrated gas market,,enpi-info.eu,2015-28,2015-07-13,2015-07,13 Jul 15 06:05 UTC,en,1,neutral,1,2,3,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://enpi-info.eu/eastportal/news/latest/41537/Ukraine-included-in-agreement-to-work-towards-integrated-gas-market,0,0,0,0,0,1,1,0,0,Rome,Italy,0,,lana.roxolana
Ukraine: civil war and disintegration center shifted to EU border,,abc.az,2015-28,2015-07-13,2015-07,13 Jul 15 06:18 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://abc.az/eng/news_13_07_2015_89553.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,lana.roxolana
Hungary Tightens Border Controls With Ukraine,,sputniknews.com,2015-28,2015-07-13,2015-07,13 Jul 15 06:23 UTC,en,1,neutral,575,85,660,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://sputniknews.com/europe/20150713/1024539040.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,lana.roxolana
Why Should Washington Confront Russia if Europeans Won’t Protect Ukraine?,,cato.org,2015-28,2015-07-13,2015-07,13 Jul 15 06:24 UTC,en,1,neutral,8,9,17,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.cato.org/publications/commentary/why-should-washington-confront-russia-europeans-wont-protect-ukraine,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,airawinda
Right Sector In Standoff With Ukraine Authorities After Deadly Shootout,,rferl.org,2015-28,2015-07-13,2015-07,13 Jul 15 06:25 UTC,en,1,neutral,107,75,182,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.rferl.org/content/right-sector-standoff-ukraine-shootout/27124178.html,0,0,0,0,0,1,1,0,0,Prague,Czech Republic,0,,lana.roxolana
Mukacheve shootout began after Right Sector fighters opened fire - Ukrainian,,en.interfax.com.ua,2015-28,2015-07-13,2015-07,13 Jul 15 06:27 UTC,en,1,neutral,1,3,4,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://en.interfax.com.ua/news/general/277409.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Ukrainian finance minister calls on MPs to pass 4 bills on July 14 needed to get,,en.interfax.com.ua,2015-28,2015-07-13,2015-07,13 Jul 15 06:37 UTC,en,1,neutral,2,3,5,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://en.interfax.com.ua/news/general/277413.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Switzerland to increase financial aid to,,finchannel.com,2015-28,2015-07-13,2015-07,13 Jul 15 06:42 UTC,en,1,neutral,21,0,21,Military/humanitarian aid for Ukraine,Military/humanitarian aid for Ukraine,Інші теми  (аналітичні та репортажні),http://finchannel.com/index.php/world/ukraine/item/46663-switzerland-to-increase-financial-aid-to-ukraine-to-100-mln-francs,0,0,0,0,0,0,0,0,0,Unknown,Unknown,0,,lana.roxolana
"Amid Russian Military Activity, US Missile Destroyer Visits Latvia, Gets 'Buzzed' By Surveillance Plane",,ibtimes.com,2015-28,2015-07-13,2015-07,13 Jul 15 06:43 UTC,en,1,neutral,163,48,211,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.ibtimes.com/amid-russian-military-activity-us-missile-destroyer-visits-latvia-gets-buzzed-2005435,0,0,0,0,0,1,0,0,0,New York,USA,0,,georgiy.mosiolik
Associated Press: Right Sector gunmen take boy hostage in western Ukraine,,kyivpost.com,2015-28,2015-07-13,2015-07,13 Jul 15 06:43 UTC,en,1,neutral,2,8,10,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.kyivpost.com/content/ukraine-abroad/associated-press-right-sector-gunmen-take-boy-hostage-in-western-ukraine-393347.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Poroshenko sets up delegation to participate in FTA talks with Canada,,en.interfax.com.ua,2015-28,2015-07-13,2015-07,13 Jul 15 06:44 UTC,en,1,neutral,0,0,0,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://en.interfax.com.ua/news/general/277419.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Canada's Ukraine Embassy A Pawn In 2014 Uprising: CP Report,,huffingtonpost.ca,2015-28,2015-07-13,2015-07,13 Jul 15 06:46 UTC,en,1,positive,1278,95,1373,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.huffingtonpost.ca/2015/07/12/cp-investigation-canada-s-embassy-in-ukraine-used-as-pawn-in-2014-uprising_n_7780382.html,0,0,0,0,0,1,1,0,0,New York,USA,0,,Ellen.Bedenko
Ukraine Right Sector ready to deploy battalions,,worldbulletin.net,2015-28,2015-07-13,2015-07,13 Jul 15 06:48 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.worldbulletin.net/world/162085/iraq-launches-assault-on-isil-to-retake-anbar,0,0,0,0,0,1,1,0,0,Istanbul,Turkey,0,,lana.roxolana
Poroshenko faces new security crisis in western Ukraine,,thesundaily.my,2015-28,2015-07-13,2015-07,13 Jul 15 06:50 UTC,en,1,neutral,0,4,4,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.thesundaily.my/news/1488923,0,0,0,0,0,1,1,0,0,Petaling Jaya,Malaysia,0,,georgiy.mosiolik
Right Sector gunmen take 6-year old boy hostage in western Ukraine in standoff with police,,foxnews.com,2015-28,2015-07-13,2015-07,13 Jul 15 06:51 UTC,en,1,neutral,2,15,17,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.foxnews.com/world/2015/07/13/right-sector-gunmen-take-6-year-old-boy-hostage-in-western-ukraine-in-standoff/,0,0,0,0,0,1,1,0,0,New York,USA,0,,lana.roxolana
Yatseniuk expects first Ukraine-US investment conference to be success,,en.interfax.com.ua,2015-28,2015-07-13,2015-07,13 Jul 15 06:51 UTC,en,1,neutral,0,0,0,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://en.interfax.com.ua/news/general/277422.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Sunderland close in on Jeremain Lens as club agree £9m fee with Dynamo Kiev,,dailymail.co.uk,2015-28,2015-07-13,2015-07,13 Jul 15 06:52 UTC,en,1,neutral,50,5,55,Sport,Sport,Спорт,http://www.dailymail.co.uk/sport/football/article-3159303/Sunderland-close-Jeremain-Lens-club-agree-9m-fee-Dynamo-Kiev.html,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,lana.roxolana
Ukraine’s national security council points finger at Russians for hacking its Twitter account,,kyivpost.com,2015-28,2015-07-13,2015-07,13 Jul 15 06:56 UTC,en,1,neutral,30,27,57,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://www.kyivpost.com/content/ukraine/ukraines-national-security-council-points-finger-at-russians-for-hacking-its-twitter-account-393344.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Right Sector gunmen take boy hostage in western Ukraine,,myfoxboston.com,2015-28,2015-07-13,2015-07,13 Jul 15 06:59 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.myfoxboston.com/story/29533497/right-sector-gunmen-take-boy-hostage-in-western-ukraine,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,lana.roxolana
Ukraine PM to visit Ottawa as trade deal set to be signed,,thestarphoenix.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:03 UTC,en,1,neutral,0,3,3,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://www.thestarphoenix.com/Ukraine+visit+Ottawa+trade+deal+signed/11209787/story.html,0,0,0,0,0,1,1,0,0,Saskatoon,Canada,0,,lana.roxolana
Ukraine PM meets Harper in Ottawa Tuesday,,rcinet.ca,2015-28,2015-07-13,2015-07,13 Jul 15 07:04 UTC,en,1,neutral,1,5,6,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://www.rcinet.ca/en/2015/07/13/ukraine-pm-meets-harper-in-ottawa-tuesday/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,georgiy.mosiolik
Two of 14 Right Sector fighters rounded up near Mukacheve surrender,,en.interfax.com.ua,2015-28,2015-07-13,2015-07,13 Jul 15 07:04 UTC,en,1,neutral,0,2,2,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://en.interfax.com.ua/news/general/277426.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,lana.roxolana
Right Sector Activists Take Down EU Flags at Lviv Administration,,sputniknews.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:05 UTC,en,1,neutral,466,56,522,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://sputniknews.com/europe/20150713/1024539561.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,lana.roxolana
Lithuania to complete removal of Soviet-era statues after ...,,foxnews.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:07 UTC,en,1,neutral,18,11,29,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.foxnews.com/world/2015/07/13/lithuania-to-complete-removal-soviet-era-statues-after-renewed-calls-amid/,0,0,0,0,0,1,0,0,0,New York,USA,0,,georgiy.mosiolik
Masterfully built,,medicinehatnews.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:11 UTC,en,1,not determined,223,16,239,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://medicinehatnews.com/sports/local-sports/2015/07/13/masterfully-built/,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,
Questions could be answered at police commission meeting,,medicinehatnews.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:11 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://medicinehatnews.com/commentary/letters-to-the-editor/2015/07/13/questions-could-be-answered-at-police-commission-meeting/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,lana.roxolana
Right Sector gunmen take boy hostage in western Ukraine,,wsoctv.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:15 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.wsoctv.com/ap/ap/top-news/right-sector-gunmen-take-boy-hostage-in-western-uk/nmxxD/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,lana.roxolana
The Latest: Eurozone summit reaches unanimous agreement on Greek bailout,,medicinehatnews.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:16 UTC,en,1,neutral,0,0,0,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://medicinehatnews.com/business/2015/07/13/the-latest-eurozone-summit-reaches-unanimous-agreement-on-greek-bailout/,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,lana.roxolana
Right Sector gunmen take boy hostage in western Ukraine,,actionnewsjax.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:17 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.actionnewsjax.com/news/ap/top-news/right-sector-gunmen-take-boy-hostage-in-western-uk/nmxxD/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,lana.roxolana
MH17 The Sunflowers: Family of victim Fatima Dyczynski plant a seed of undying love for their daughter,,theage.com.au,2015-28,2015-07-13,2015-07,13 Jul 15 07:17 UTC,en,1,neutral,42,9,51,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.theage.com.au/world/mh17-the-sunflowers-family-of-victim-fatima-dyczynski-plant-a-seed-of-undying-love-for-their-daughter-20150713-giadyh,0,0,0,0,0,1,1,0,0,Melbourne,Australia,0,,lana.roxolana
MH17 The Sunflowers: Family of victim Fatima Dyczynski plant a seed of undying love for their daughter,,smh.com.au,2015-28,2015-07-13,2015-07,13 Jul 15 07:17 UTC,en,1,neutral,24,14,38,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.smh.com.au/world/mh17-the-sunflowers-family-of-victim-fatima-dyczynski-plant-a-seed-of-undying-love-for-their-daughter-20150713-giadyh.html,0,0,0,0,0,1,1,0,0,NSW,Australia,0,,lana.roxolana
"Over 1.7 million pounds of frozen, stuffed chicken recalled",,wcvb.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:19 UTC,en,1,not determined,4944,20,4964,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.wcvb.com/health/over-17-million-pounds-of-frozen-stuffed-chicken-recalled/34130564,0,0,0,0,0,1,0,0,0,Boston,USA,0,,
Right Sector gunmen take boy hostage in western Ukraine,,tbo.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:19 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://tbo.com/ap/world/right-sector-gunmen-take-boy-hostage-in-western-ukraine-ap_worldadc9df4c175c441591c91e151627a665,0,0,0,0,0,1,1,0,0,Tampa,USA,0,,lana.roxolana
Frozen chicken products recalled due to salmonella,,upi.com,2015-28,2015-07-13,2015-07,13 Jul 15 07:20 UTC,en,1,neutral,115,13,128,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.upi.com/Health_News/2015/07/13/Frozen-chicken-products-recalled-due-to-salmonella/8141436791402/,0,0,0,0,0,1,0,0,0,"Washington, D.C.",USA,0,,georgiy.mosiolik
MH17 The Sunflowers: Family of victim Fatima Dyczynski plant a seed of undying love for their daughter,,smh.com.au,2015-28,2015-07-13,2015-07,13 Jul 15 07:20 UTC,en,1,neutral,24,6,30,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.smh.com.au/world/mh17-the-sunflowers-family-of-victim-fatima-dyczynski-plant-a-seed-of-undying-love-for-their-daughter-20150713-giadyh,0,0,0,0,0,1,1,0,0,NSW,Australia,0,,lana.roxolana
