title,author,publisher_url,pub_week,pub_day,pub_month,pub_daytime,language,language_id,sentiment,social_fb,social_tw,impact_score,topic_name,topic_name_en,topic_name_ua,page_url,is_today_utc,is_lastnewscycle_utc,is_last13weeks_utc,pubday_pages,pubday_annotations,is_main_topic,is_about_ukraine,is_biased_publisher,is_pro_putin,hq_city,hq_country,is_ukr_press,comments,editor
Russia Reviewing Legality Of Baltic Independence From Soviet Union,,rferl.org,2015-26,2015-07-01,2015-07,01 Jul 15 03:11 UTC,en,1,neutral,225,98,323,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.rferl.org/content/russia-examines-recognition-of-baltic-independence/27102853.html,0,0,0,0,0,1,0,0,0,Prague,Czech Republic,0,,inna1025
Ukraine suspends Russian gas purchases in new price row,,i24news.tv,2015-26,2015-07-01,2015-07,01 Jul 15 03:19 UTC,en,1,neutral,0,4,4,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.i24news.tv/en/news/international/europe/76770-150701-ukraine-suspends-russian-gas-purchases-in-new-price-row,0,0,0,0,0,1,1,0,0,Jaffa Port,Israel,0,,boyaryntseva
Deutsche Welle: Ukraine suspends Russian gas purchases in new price dispute,,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 04:13 UTC,en,1,neutral,1,6,7,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.kyivpost.com/content/ukraine-abroad/deutsche-welle-ukraine-suspends-russian-gas-purchases-in-new-price-dispute-392388.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Turkey-Russia gas pipeline seal said to stall on price clash,,news.az,2015-26,2015-07-01,2015-07,01 Jul 15 04:24 UTC,en,1,neutral,0,2,2,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.news.az/articles/99246,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,inna1025
The Moscow Times: Moscow man to sue Russian Central Bank for collapse of,,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 04:35 UTC,en,1,neutral,1,8,9,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.kyivpost.com/content/russia-and-former-soviet-union/the-moscow-times-moscow-man-to-sue-russian-central-bank-for-collapse-of-the-ruble-392390.html,0,0,0,0,0,1,0,0,0,Kyiv,Ukraine,1,,boyaryntseva
Bloomberg: Ukraine halts Russian gas purchases as talks on winter deal fail,,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 04:46 UTC,en,1,neutral,1,5,6,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.kyivpost.com/content/ukraine-abroad/bloomberg-ukraine-halts-russian-gas-purchases-as-talks-on-winter-deal-fail-392391.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Russia-US ties alive and well at Iran nuclear talks,,news.yahoo.com,2015-26,2015-07-01,2015-07,01 Jul 15 04:47 UTC,en,1,not determined,22,21,43,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://news.yahoo.com/russia-us-ties-alive-well-iran-nuclear-talks-043714266.html,0,0,0,0,0,1,0,0,0,Sunnyvale,USA,0,,
Advocacy efforts renew hope for anticorruption movement in Ukraine,,sunlightfoundation.com,2015-26,2015-07-01,2015-07,01 Jul 15 04:55 UTC,en,1,neutral,3,24,27,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://sunlightfoundation.com/blog/2015/07/01/advocacy-efforts-renew-hope-for-anticorruption-movement-in-ukraine/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Ukraine stops buying Russian gas over price row,,euronews.com,2015-26,2015-07-01,2015-07,01 Jul 15 05:21 UTC,en,1,neutral,20,22,42,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.euronews.com/2015/07/01/ukraine-stops-buying-russian-gas-over-price-row/,0,0,0,0,0,1,1,0,0,Lyon,France,0,,boyaryntseva
Russia To Review Independence Recognition Of Baltic States: Report,,ibtimes.com,2015-26,2015-07-01,2015-07,01 Jul 15 05:45 UTC,en,1,neutral,14,12,26,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.ibtimes.com/russia-review-independence-recognition-baltic-states-report-1991235,0,0,0,0,0,1,0,0,0,New York,USA,0,,inna1025
Ukraine has stopped receiving gas from Russia - Ukrtransgaz,,reuters.com,2015-26,2015-07-01,2015-07,01 Jul 15 06:21 UTC,en,1,neutral,3,2,5,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.reuters.com/article/2015/07/01/ukraine-gas-imports-idUSL8N0ZH0LA20150701,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
"Ukraine Not Buying Russian Gas Anymore, Naftogaz Says",,novinite.com,2015-26,2015-07-01,2015-07,01 Jul 15 06:35 UTC,en,1,neutral,3,3,6,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,"http://www.novinite.com/articles/169573/Ukraine+Not+Buying+Russian+Gas+Anymore,+Naftogaz+Says",0,0,0,0,0,1,1,0,0,Sofia,Bulgaria,0,,boyaryntseva
Ukraine has stopped receiving gas from Russia: Ukrtransgaz,,economictimes.indiatimes.com,2015-26,2015-07-01,2015-07,01 Jul 15 06:38 UTC,en,1,neutral,2,12,14,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://economictimes.indiatimes.com/news/international/world-news/ukraine-has-stopped-receiving-gas-from-russia-ukrtransgaz/articleshow/47892387.cms,0,0,0,0,0,1,1,0,0,Mumbai,India,0,,boyaryntseva
Ukraine not going to buy gas from Russia at price set for Q3 – Ukrainian energy,,en.interfax.com.ua,2015-26,2015-07-01,2015-07,01 Jul 15 06:48 UTC,en,1,neutral,1,5,6,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://en.interfax.com.ua/news/economic/275148.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
US Congressmen blame Russia for aggression against Ukraine,,uatoday.tv,2015-26,2015-07-01,2015-07,01 Jul 15 06:49 UTC,en,1,neutral,141,16,157,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://uatoday.tv/politics/us-congressmen-blame-russia-for-aggression-against-ukraine-448136.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,boyaryntseva
Kyiv claims situation in Donbas' Mariupol area escalates,,en.interfax.com.ua,2015-26,2015-07-01,2015-07,01 Jul 15 06:50 UTC,en,1,neutral,1,4,5,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://en.interfax.com.ua/news/general/275150.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
How the Newest U.S. Export May Leave Russia With Excess Gas,,ozy.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:00 UTC,en,1,neutral,205,27,232,Other,Other,Інші теми  (аналітичні та репортажні),http://www.ozy.com/fast-forward/how-the-newest-us-export-may-leave-russia-with-excess-gas/61212,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Daily Beast: Drones find Russian base inside Ukraine,,uatoday.tv,2015-26,2015-07-01,2015-07,01 Jul 15 07:00 UTC,en,1,neutral,6,5,11,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://uatoday.tv/news/daily-beast-drones-find-russian-base-inside-ukraine-448155.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,biryna007
"Hungary, Slovakia worried about losing Russian gas if transit via Ukraine ends",,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:04 UTC,en,1,neutral,0,5,5,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,https://www.kyivpost.com/content/russia-and-former-soviet-union/hungary-slovakia-worried-about-losing-russian-gas-if-transit-via-ukraine-ends-in-2019-392399.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,inna1025
Ukraine suspends Russian gas purchases in new price row,,en.tengrinews.kz,2015-26,2015-07-01,2015-07,01 Jul 15 07:07 UTC,en,1,neutral,2,2,4,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://en.tengrinews.kz/markets/Ukraine-suspends-Russian-gas-purchases-in-new-price-row-261047/,0,0,0,0,0,1,1,0,0,Astana,Kazakhstan,0,,boyaryntseva
Daily Mail: Ukraine cages its soldiers to stop them getting drunk,,uatoday.tv,2015-26,2015-07-01,2015-07,01 Jul 15 07:13 UTC,en,1,neutral,0,3,3,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://uatoday.tv/news/daily-mail-ukraine-cages-its-soldiers-to-stop-them-getting-drunk-448164.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,inna1025
No trace found of two MH17 plane disaster victims,,dutchnews.nl,2015-26,2015-07-01,2015-07,01 Jul 15 07:23 UTC,en,1,neutral,2,9,11,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.dutchnews.nl/news/archives/2015/07/no-trace-found-of-two-mh17-plane-disaster-victims/,0,0,0,0,0,1,1,0,0,Amsterdam,Netherlands,0,,boyaryntseva
UPDATE 1-Ukraine halts Russian gas imports after pricing talks fail,,reuters.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:24 UTC,en,1,neutral,10,17,27,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.reuters.com/article/2015/07/01/ukraine-gas-imports-idUSL8N0ZH0OK20150701,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
Russia-US Ties Alive and Well at Iran Nuclear Talks,,abcnews.go.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:24 UTC,en,1,neutral,3,39,42,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://abcnews.go.com/Politics/wireStory/russia-us-ties-alive-iran-nuclear-talks-32145158,0,0,0,0,0,1,0,0,0,New York,USA,0,,boyaryntseva
Kyiv claims situation in Donbas' Mariupol area escalates,,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:29 UTC,en,1,negative,8,9,17,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.kyivpost.com/content/ukraine/kyiv-claims-situation-in-donbas-mariupol-area-escalates-392402.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Baltic states ridicule Russia's probe on independence,,euobserver.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:30 UTC,en,1,neutral,671,155,826,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,https://euobserver.com/foreign/129405,0,0,0,0,0,1,0,0,0,Brussels,Belgium,0,,inna1025
Forest fires in Chornobyl preserve area under control – Emergency Service,,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:38 UTC,en,1,neutral,1,5,6,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.kyivpost.com/content/ukraine/forest-fires-in-chornobyl-preserve-area-under-control-emergency-service-392403.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,biryna007
Russia-Ukraine Gas Talks Fall Apart with No Agreement on Pricing Plan,,themoscowtimes.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:43 UTC,en,1,neutral,0,1,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.themoscowtimes.com/business/article/gas/524766.html,0,0,0,0,0,1,1,0,0,Moscow,Russia,0,,inna1025
Russia-Ukraine Gas Talks Fall Apart with No Agreement on Pricing Plan,,themoscowtimes.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:43 UTC,en,1,neutral,0,1,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.themoscowtimes.com/business/article/524766.html,0,0,0,0,0,1,1,0,0,Moscow,Russia,0,,inna1025
Euronews: Ukraine stops buying Russian gas over price row (VIDEO),,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 07:53 UTC,en,1,neutral,1,0,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://kyivpost.com/content/ukraine-abroad/euronews-ukraine-stops-buying-russian-gas-over-price-row-video-392404.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,inna1025
Ukraine has stopped receiving gas from Russia - Ukrtransga,,news.webindia123.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:06 UTC,en,1,neutral,0,1,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://news.webindia123.com/news/Articles/World/20150701/2631495.html,0,0,0,0,0,1,1,0,0,Kochi,India,0,,inna1025
Ukraine halts Russian gas purchases in new price spat,,panarmenian.net,2015-26,2015-07-01,2015-07,01 Jul 15 08:10 UTC,en,1,neutral,0,1,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.panarmenian.net/eng/news/194429/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,inna1025
Ukraine to end Russia gas purchasing,,freshbusinessthinking.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:11 UTC,en,1,neutral,0,3,3,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.freshbusinessthinking.com/news.php?NID=26407&Title=Ukraine+to+end+Russia+gas+purchasing,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Ukraine won't see NATO membership for decades,,english.pravda.ru,2015-26,2015-07-01,2015-07,01 Jul 15 08:14 UTC,en,1,neutral,2,18,20,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://english.pravda.ru/video/01-07-2015/131171-ukraine_nato_membership-0/,0,0,0,0,0,1,1,0,0,Moscow,Russia,0,,boyaryntseva
Transit Gas Through Ukraine Politically Motivated by EU - Russian Envoy,,sputniknews.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:17 UTC,en,1,negative,240,35,275,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://sputniknews.com/europe/20150701/1024071900.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Russia and US agree on Iran nuclear deal for most part,,indianexpress.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:19 UTC,en,1,neutral,191,5,196,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://indianexpress.com/article/world/middle-east-africa/russia-and-us-agree-on-iran-nuclear-deal-for-most-part/,0,0,0,0,0,1,0,0,0,New Delhi,India,0,,boyaryntseva
"Lavrov-Kerry meeting highlights Iranian nuclear problem, Syria, Ukraine",,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:21 UTC,en,1,neutral,1,6,7,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.kyivpost.com/content/russia-and-former-soviet-union/lavrov-kerry-meeting-highlights-iranian-nuclear-problem-syria-ukraine-392407.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Costa Segera Lakukan Tes Medis Bersama Bayern?,,sepakbola.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:33 UTC,en,1,neutral,425,9,434,Sport,Sport,Спорт,http://www.sepakbola.com/2015/07/douglas-costa-segera-lakukan-tes-medis-bersama-bayern,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,inna1025
Breaking news: Ukraine to halt gas imports from Russia; transit to be honoured,,icis.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:40 UTC,en,1,neutral,0,2,2,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.icis.com/resources/news/2015/07/01/9899761/breaking-news-ukraine-to-halt-gas-imports-from-russia-transit-to-be-honoured/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Russia's Gazprom halts gas supplies to Ukraine,,af.reuters.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:42 UTC,en,1,neutral,0,1,1,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://af.reuters.com/article/commoditiesNews/idAFR4N0Z401420150701,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,inna1025
Gazprom places application for 225 mcm of gas for transit supply via Ukraine to,,en.interfax.com.ua,2015-26,2015-07-01,2015-07,01 Jul 15 08:46 UTC,en,1,neutral,2,3,5,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://en.interfax.com.ua/news/economic/275184.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,biryna007
Ukraine Today: UN statistics show rise in number of refugees and casualties in,,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:50 UTC,en,1,neutral,0,8,8,Humanitarian crisis in Eastern Ukraine,Humanitarian crisis in Eastern Ukraine,Гуманітарна катастрофа на сході України,https://www.kyivpost.com/multimedia/video-2/ukraine-today-un-statistics-show-rise-in-number-of-refugees-and-casualties-in-ukraine-video-392409.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Donetsk People's Republic Announces Demilitarized Zone in Shirokino,,sputniknews.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:50 UTC,en,1,neutral,296,32,328,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://sputniknews.com/europe/20150701/1024073124.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,inna1025
'Donbas is Returning to its Russian Roots',,counterpunch.org,2015-26,2015-07-01,2015-07,01 Jul 15 08:52 UTC,en,1,neutral,19,17,36,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.counterpunch.org/2015/07/01/donbas-is-returning-to-its-russian-roots/,0,0,0,0,0,1,1,0,0,Petrolia,USA,0,,boyaryntseva
"Kiev Ratifies NATO Memorandum on Communications, Reconnaissance",,sputniknews.com,2015-26,2015-07-01,2015-07,01 Jul 15 08:52 UTC,en,1,neutral,3,13,16,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://sputniknews.com/europe/20150701/1024072780.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,boyaryntseva
Lysenko says almost 3 tonnes of humanitarian aid sent to Donetsk,,kyivpost.com,2015-26,2015-07-01,2015-07,01 Jul 15 09:01 UTC,en,1,neutral,7,0,7,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://kyivpost.com/content/ukraine/lysenko-says-almost-3-tonnes-of-humanitarian-aid-sent-to-donetsk-392410.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,biryna007
How Armenia's Protests Could Threaten Stability,,stratfor.com,2015-26,2015-07-01,2015-07,01 Jul 15 09:06 UTC,en,1,neutral,16,1,17,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,https://www.stratfor.com/analysis/how-armenias-protests-could-threaten-stability,0,0,0,0,0,1,0,0,0,Austin,USA,0,,inna1025
Resumption of meaningful dialogue requires a change in Russia's behaviour,,europeanleadershipnetwork.org,2015-26,2015-07-01,2015-07,01 Jul 15 09:09 UTC,en,1,not determined,2,18,20,Other,Other,Інші теми  (аналітичні та репортажні),http://www.europeanleadershipnetwork.org/resumption-of-meaningful-dialogue-requires-a-change-in-russias-behaviour_2901.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,
Belarus might give humanitarian aid to Donbas residents – Foreign Ministry,,en.interfax.com.ua,2015-26,2015-07-01,2015-07,01 Jul 15 09:12 UTC,en,1,neutral,2,3,5,Military/humanitarian aid for Ukraine,Military/humanitarian aid for Ukraine,Інші теми  (аналітичні та репортажні),http://en.interfax.com.ua/news/general/275204.html,0,0,0,0,0,0,0,0,0,Kyiv,Ukraine,1,,inna1025
Russia Halts Gas Supply to Ukraine After Collapse of Pricing Talks,,abcnews.go.com,2015-26,2015-07-01,2015-07,01 Jul 15 09:23 UTC,en,1,neutral,2,33,35,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://abcnews.go.com/International/wireStory/russia-halts-gas-supply-ukraine-collapse-pricing-talks-32146832,0,0,0,0,0,1,1,0,0,New York,USA,0,,boyaryntseva
Russia has halted gas supplies to Ukraine,,businessinsider.com,2015-26,2015-07-01,2015-07,01 Jul 15 09:27 UTC,en,1,neutral,20,58,78,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.businessinsider.com/afp-russia-halts-gas-supplies-to-ukraine-2015-7,0,0,0,0,0,1,1,0,0,New York,USA,0,,boyaryntseva
Haaretz: Ukraine office to help prospective immigrants to Israel prove Jewishness,,uatoday.tv,2015-26,2015-07-01,2015-07,01 Jul 15 09:28 UTC,en,1,neutral,0,5,5,Other,Other,Інші теми  (аналітичні та репортажні),http://uatoday.tv/news/haaretz-ukraine-office-to-help-prospective-immigrants-to-israel-prove-jewishness-448293.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,mpruska02
Russia-US ties alive and well at Iran nuclear talks,,english.alarabiya.net,2015-26,2015-07-01,2015-07,01 Jul 15 09:33 UTC,en,1,neutral,0,64,64,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://english.alarabiya.net/en/News/world/2015/07/01/Russia-US-ties-alive-and-well-at-Iran-nuclear-talks.html,0,0,0,0,0,1,0,0,0,Dubai,UAE,0,,boyaryntseva
CHINA: BYD stops exports to Russia,,just-auto.com,2015-26,2015-07-01,2015-07,01 Jul 15 09:38 UTC,en,1,neutral,1,7,8,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.just-auto.com/news/byd-stops-exports-to-russia_id160456.aspx,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,boyaryntseva
Ukraine received gas from Hungary ahead of halt from Russia,,bbj.hu,2015-26,2015-07-01,2015-07,01 Jul 15 09:39 UTC,en,1,neutral,1,5,6,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://bbj.hu/economy/ukraine-received-gas-from-hungary-ahead-of-halt-from-russia_100164,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,inna1025
Deal done: Bayern Munich sign Shakhtar Donetsk's Douglas Costa,,squawka.com,2015-26,2015-07-01,2015-07,01 Jul 15 09:42 UTC,en,1,neutral,82,6,88,Sport,Sport,Спорт,http://www.squawka.com/news/deal-done-bayern-munich-sign-shakhtar-donetsks-douglas-costa/409244,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
