title,author,publisher_url,pub_week,pub_day,pub_month,pub_daytime,language,language_id,sentiment,social_fb,social_tw,impact_score,topic_name,topic_name_en,topic_name_ua,page_url,is_today_utc,is_lastnewscycle_utc,is_last13weeks_utc,pubday_pages,pubday_annotations,is_main_topic,is_about_ukraine,is_biased_publisher,is_pro_putin,hq_city,hq_country,is_ukr_press,comments,editor
NATO Faces Dilemma as it Weighs Montenegro's Bid to Join,,wsj.com,2015-27,2015-07-06,2015-07,06 Jul 15 17:04 UTC,en,1,neutral,40,28,68,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.wsj.com/articles/nato-faces-dilemma-as-it-weighs-montenegros-bid-to-join-1436202037,0,0,0,0,0,1,0,0,0,New York,USA,0,,vladimyr.lvr
U.S. Remains The Home Of The Brave Entrepreneur,,forbes.com,2015-27,2015-07-06,2015-07,06 Jul 15 17:07 UTC,en,1,neutral,54,99,153,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.forbes.com/sites/greatspeculations/2015/07/06/u-s-remains-the-home-of-the-brave-entrepreneur/,0,0,0,0,0,1,0,0,0,New York,USA,0,,georgiy.mosiolik
Ukraine swears in new police as part of reform effort,,reuters.com,2015-27,2015-07-06,2015-07,06 Jul 15 17:13 UTC,en,1,neutral,68,3,71,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.reuters.com/video/2015/07/06/ukraine-swears-in-new-police-as-part-of?videoId=364844752,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,georgiy.mosiolik
Putin's War on Ukraine Is More Important Than Greek Debt,,newsweek.com,2015-27,2015-07-06,2015-07,06 Jul 15 17:28 UTC,en,1,not determined,1609,457,2066,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.newsweek.com/putins-war-ukraine-more-important-greek-debt-350505,0,0,0,0,0,1,1,0,0,New York,USA,0,,
Ukraine to create $1bn energy reserve fund in 2015,,rt.com,2015-27,2015-07-06,2015-07,06 Jul 15 17:28 UTC,en,1,neutral,18,118,136,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://rt.com/business/271957-ukraine-energy-fund-gas/,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,georgiy.mosiolik
Exclusive Interview: 'People should feel that they belong to the country',,uatoday.tv,2015-27,2015-07-06,2015-07,06 Jul 15 17:31 UTC,en,1,neutral,44,0,44,Other,Other,Інші теми  (аналітичні та репортажні),http://uatoday.tv/society/exclusive-interview-eli-belotsercovsky-israeli-ambassador-to-ukraine-451133.html,0,0,0,0,0,1,1,1,0,Kyiv,Ukraine,1,,vladimyr.lvr
Ukraine's rebels plan to hold local polls in Lugansk,,business-standard.com,2015-27,2015-07-06,2015-07,06 Jul 15 17:38 UTC,en,1,not determined,0,2,2,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.business-standard.com/article/news-ians/ukraine-s-rebels-plan-to-hold-local-polls-in-lugansk-115070601330_1.html,0,0,0,0,0,1,1,0,0,Nehru House,India,0,,
Record Number of Jews Flee Russia,,freebeacon.com,2015-27,2015-07-06,2015-07,06 Jul 15 17:55 UTC,en,1,neutral,1049,85,1134,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://freebeacon.com/national-security/record-number-of-jews-flee-russia/,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,boyaryntseva
Ukrainian Govt. Acknowledges Some Of Its Leaders Are Nazis,,countercurrents.org,2015-27,2015-07-06,2015-07,06 Jul 15 18:00 UTC,en,1,neutral,4,3,7,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.countercurrents.org/zuesse060715.htm,0,0,0,0,0,1,1,0,0,Kumaranalloor,India,0,,georgiy.mosiolik
Kyiv blames Russian-backed insurgents for disrupting massive prisoner swap,,kyivpost.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:01 UTC,en,1,not determined,5,0,5,Prisoners of war,Prisoners of war,Bійськовополонені,http://kyivpost.com/content/ukraine/kyiv-blames-russian-backed-insurgents-for-disrupting-massive-prisoner-swap-392822.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,
Pork firm APK-Invest hit by Ukraine conflict,,globalmeatnews.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:06 UTC,en,1,not determined,0,5,5,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.globalmeatnews.com/Industry-Markets/Pork-producer-hit-by-conflict-in-east-Ukraine,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,
Ukraine to Create $1 Billion Energy Fund,,themoscowtimes.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:11 UTC,en,1,not determined,1,2,3,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.themoscowtimes.com/business/article/ukraine-to-create-1-billion-energy-fund/525145.html,0,0,0,0,0,1,1,0,0,Moscow,Russia,0,,
Ukraine: President Targets $8 Million-A-Day Illegal Amber Mining Industry,,occrp.org,2015-27,2015-07-06,2015-07,06 Jul 15 18:12 UTC,en,1,neutral,12,0,12,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,https://www.occrp.org/en/daily/4128-ukraine-president-targets-8-million-a-day-illegal-amber-mining-industry,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Investigators working on Oles Buzyna murder case get DNA test results,,kyivpost.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:15 UTC,en,1,not determined,1,5,6,Other,Other,Інші теми  (аналітичні та репортажні),http://www.kyivpost.com/content/ukraine/investigators-working-on-oles-buzyna-murder-case-get-dna-test-results-confirming-suspects-guilt-392823.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,
NATO Drills in E Europe to Bring Minsk Agreement to Naught - Politician,,sputniknews.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:19 UTC,en,1,neutral,5,37,42,Peace talks,Peace talks,Мирні переговори,http://sputniknews.com/europe/20150706/1024290282.html,0,0,0,0,0,1,1,1,1,Moscow,Russia,0,,vladimyr.lvr
Ukraine: President Targets Illegal Amber Mining Industry,,occrp.org,2015-27,2015-07-06,2015-07,06 Jul 15 18:29 UTC,en,1,neutral,12,5,17,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,https://www.occrp.org/en/daily/4128-ukraine-president-targets-illegal-amber-mining-industry,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Reuters: Bulgaria eyes Poland fighter deal to cut dependence on Russia,,kyivpost.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:36 UTC,en,1,not determined,1,9,10,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.kyivpost.com/content/russia-and-former-soviet-union/reuters-bulgaria-eyes-poland-fighter-deal-to-cut-dependence-on-russia-392825.html,0,0,0,0,0,1,0,0,0,Kyiv,Ukraine,1,,
Anti-Russian OSCE PA Resolution Initiated From Outside Europe - Italian MP,,sputniknews.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:40 UTC,en,1,not determined,46,2,48,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://sputniknews.com/politics/20150706/1024291411.html,0,0,0,0,0,1,0,1,1,Moscow,Russia,0,,
OSCE hopes Donbas demilitarization will extend beyond Shyrokyne,,kyivpost.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:47 UTC,en,1,neutral,1,7,8,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.kyivpost.com/content/ukraine/osce-hopes-donbas-demilitarization-will-extend-beyond-shyrokyne-392826.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Quartet of crises threatens Europe's core,,dailymail.co.uk,2015-27,2015-07-06,2015-07,06 Jul 15 18:50 UTC,en,1,not determined,1,2,3,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.dailymail.co.uk/wires/reuters/article-3151355/Quartet-crises-threatens-Europes-core.html,0,0,0,0,0,1,0,0,0,London,United Kingdom,0,,
Poland integrates thousands of people from eastern Europe,,theguardian.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:57 UTC,en,1,neutral,650,37,687,Other,Other,Інші теми  (аналітичні та репортажні),http://www.theguardian.com/world/2015/jul/06/poland-integrates-thousands-of-people-from-eastern-europe,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,vladimyr.lvr
Kyiv Court of Appeals remands one of suspected of killing journalist Buzyna,,kyivpost.com,2015-27,2015-07-06,2015-07,06 Jul 15 18:59 UTC,en,1,not determined,0,3,3,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.kyivpost.com/content/ukraine/kyiv-court-of-appeals-remands-one-of-suspected-of-killing-journalist-buzyna-into-custody-by-aug-14-392827.html,0,0,0,0,0,1,0,0,0,Kyiv,Ukraine,1,,
Official: Fernando joins Sampdoria,,football-italia.net,2015-27,2015-07-06,2015-07,06 Jul 15 19:02 UTC,en,1,neutral,3,18,21,Sport,Sport,Спорт,http://www.football-italia.net/68802/official-fernando-joins-sampdoria,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
German government funds holocaust memorials in Ukraine,,europe.newsweek.com,2015-27,2015-07-06,2015-07,06 Jul 15 19:03 UTC,en,1,not determined,323,37,360,Other,Other,Інші теми  (аналітичні та репортажні),http://europe.newsweek.com/german-government-funds-holocaust-memorials-ukraine-329872,0,0,0,0,0,1,1,0,0,New York,USA,0,,
Russia's Foreign Ministry: We Are Ready To Use Nuclear Weapons,,valuewalk.com,2015-27,2015-07-06,2015-07,06 Jul 15 19:05 UTC,en,1,neutral,226,47,273,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.valuewalk.com/2015/07/russia-ready-to-use-nuclear-weapons/,0,0,0,0,0,1,0,0,0,New York,USA,0,,vladimyr.lvr
International fact-checkers focus on fake photos,,politifact.com,2015-27,2015-07-06,2015-07,06 Jul 15 19:06 UTC,en,1,neutral,889,41,930,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.politifact.com/truth-o-meter/article/2015/jul/06/International-fact-checkers-focus-fake-photos/,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,Fake photoes and their identification. Analyzing different types of effects and photoes,greenpriority2013
Crises threaten Europe's core,,iol.co.za,2015-27,2015-07-06,2015-07,06 Jul 15 19:46 UTC,en,1,not determined,0,4,4,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.iol.co.za/business/international/crises-threaten-europe-s-core-1.1881277,0,0,0,0,0,1,0,0,0,Cape Town,South Africa,0,,
"Deutsche Welle: What to expect from the SCO, BRICS summits in Russia",,kyivpost.com,2015-27,2015-07-06,2015-07,06 Jul 15 19:59 UTC,en,1,not determined,1,6,7,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.kyivpost.com/content/russia-and-former-soviet-union/deutsche-welle-what-to-expect-from-the-sco-brics-summits-in-russia-392833.html,0,0,0,0,0,1,0,0,0,Kyiv,Ukraine,1,,
Putin needs tripwire deterrent to keep NATO safe,,thechronicleherald.ca,2015-27,2015-07-06,2015-07,06 Jul 15 19:59 UTC,en,1,not determined,4,32,36,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://thechronicleherald.ca/opinion/1297423-putin-needs-tripwire-deterrent-to-keep-nato-safe,0,0,0,0,0,1,1,0,0,Halifax,Canada,0,,
Poland is Tearing Down Soviet Monuments and Russia Isn't Happy About It,,ryot.org,2015-27,2015-07-06,2015-07,06 Jul 15 20:06 UTC,en,1,neutral,14,20,34,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.ryot.org/destroying-soviet-memorial-destroying-soviet-history/937320,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,vladimyr.lvr
Greece's 'No' to Bailout Conditions Could Complicate NATO Relations,,military.com,2015-27,2015-07-06,2015-07,06 Jul 15 20:06 UTC,en,1,not determined,1698,14,1712,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.military.com/daily-news/2015/07/06/greeces-no-to-bailout-conditions-could-complicate-nato.html,0,0,0,0,0,1,0,0,0,Unknown,USA,0,,
Ukraine launches Western-style police force to set a marker for reform | Reuters,,firstpost.com,2015-27,2015-07-06,2015-07,06 Jul 15 20:16 UTC,en,1,neutral,2,5,7,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://www.firstpost.com/world/ukraine-launches-western-style-police-force-to-set-a-marker-for-reform-reuters-2330120.html,0,0,0,0,0,1,1,0,0,Noida,India,0,,boyaryntseva
Lehigh Valley Phantoms Sign Pavel Padakin,,hockeyfights.com,2015-27,2015-07-06,2015-07,06 Jul 15 20:22 UTC,en,1,not determined,0,4,4,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.hockeyfights.com/news/206869,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,
Fury to meet world champion Klitschko in October,,reuters.com,2015-27,2015-07-06,2015-07,06 Jul 15 20:32 UTC,en,1,neutral,8,0,8,Sport,Sport,Спорт,http://www.reuters.com/article/2015/07/06/us-boxing-klitschko-idUSKCN0PG2B820150706,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
Bayern Munich's Douglas Costa: Arjen Robben's Successor?,,bleacherreport.com,2015-27,2015-07-06,2015-07,06 Jul 15 20:48 UTC,en,1,neutral,3,24,27,Sport,Sport,Спорт,http://bleacherreport.com/articles/2514925-bayern-munichs-douglas-costa-arjen-robbens-successor,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Boxing - Tyson Fury to fight Wladimir Klitschko for world heavyweight title,,uk.eurosport.yahoo.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:00 UTC,en,1,neutral,37,5,42,Sport,Sport,Спорт,https://uk.eurosport.yahoo.com/news/boxing-fury-meet-world-champion-klitschko-october-202648767--box.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
President Niinistö: Co-operation even more important than 40 years ago,,yle.fi,2015-27,2015-07-06,2015-07,06 Jul 15 21:10 UTC,en,1,not determined,6,5,11,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://yle.fi/uutiset/president_niinisto_co-operation_even_more_important_than_40_years_ago/8132054,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,
Don't let Greece have a corrupting influence,,dailystar.com.lb,2015-27,2015-07-06,2015-07,06 Jul 15 21:20 UTC,en,1,not determined,1,2,3,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.dailystar.com.lb/Business/International/2015/Jul-07/305441-dont-let-greece-have-a-corrupting-influence.ashx,0,0,0,0,0,1,0,0,0,Beirut,Lebanon,0,,
Germany Wants Russian Sanctions Lifted To Safeguard Economy And Continue,,ibtimes.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:22 UTC,en,1,neutral,344,27,371,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.ibtimes.com/germany-wants-russian-sanctions-lifted-safeguard-economy-continue-trade-relationship-1997080,0,0,0,0,0,1,0,0,0,New York,USA,0,Relationship between Russian and Germany. Lifting up sanctions against Russia,greenpriority2013
Ukraine Launches Operation against Spies Amid Corruption,,plenglish.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:30 UTC,en,1,not determined,2,2,4,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://www.plenglish.com/index.php?option=com_content&task=view&id=3958971&Itemid=1,0,0,0,0,0,1,1,0,0,Havana,Cuba,0,,
The Self-Defeating Russia Sanctions,,nationalinterest.org,2015-27,2015-07-06,2015-07,06 Jul 15 21:32 UTC,en,1,not determined,1557,15,1572,Sanctions against Russia,Sanctions against Russia,Економічні санкції проти Росії,http://www.nationalinterest.org/feature/the-self-defeating-russia-sanctions-13267,0,0,0,0,0,1,1,0,0,"Washington, DC",USA,0,,
Hoax letter to Russian media seeks to tie US senator to Ukraine,,reuters.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:36 UTC,en,1,neutral,125,46,171,Other,Other,Інші теми  (аналітичні та репортажні),http://www.reuters.com/article/2015/07/06/us-ukraine-crisis-congress-idUSKCN0PG2FK20150706,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,Hoax letter with advises from senator Richard Durbin on how to run with the government Arsenyi Yatsenyuk,greenpriority2013
Hoax letter to Russian media seeks to tie U.S. senator to Ukraine,,businessinsider.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:36 UTC,en,1,not determined,1,1,2,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://www.businessinsider.com/r-hoax-letter-to-russian-media-seeks-to-tie-us-senator-to-ukraine-2015-7,0,0,0,0,0,1,1,0,0,New York,USA,0,,
Putin Lurks on the Sidelines as Greek Economic Crisis Heads …,,foreignpolicy.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:52 UTC,en,1,neutral,995,218,1213,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,https://foreignpolicy.com/2015/07/06/putin-lurks-on-the-sidelines-as-greek-economic-crisis-heads-down-to-the-wire/,0,0,0,0,0,1,0,0,0,"Washington, D.C.",USA,0,,boyaryntseva
Putin Lurks on the Sidelines as Greek Economic Crisis Heads …,,foreignpolicy.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:52 UTC,en,1,not determined,171,26,197,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://foreignpolicy.com/2015/07/06/putin-lurks-on-the-sidelines-as-greek-economic-crisis-heads-down-to-the-wire/,0,0,0,0,0,1,0,0,0,"Washington, D.C.",USA,0,,
How US Plans Respond to Russia Breaking Yet Another Arms Treaty,,dailysignal.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:57 UTC,en,1,neutral,3285,158,3443,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://dailysignal.com/2015/07/06/how-u-s-plans-respond-to-russia-breaking-yet-another-arms-treaty/,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,vladimyr.lvr
Hoax letter to Russian media seeks to tie US senator to Ukraine,,timesofindia.indiatimes.com,2015-27,2015-07-06,2015-07,06 Jul 15 21:59 UTC,en,1,neutral,19,24,43,Ukrainian government and society,Ukrainian government and society,Український уряд та суспільство,http://timesofindia.indiatimes.com/world/us/Hoax-letter-to-Russian-media-seeks-to-tie-US-senator-to-Ukraine/articleshow/47966435.cms,0,0,0,0,0,1,1,0,0,Mumbai,India,0,Letter forgery to Pussian media that  senator Richard Durbin is trying ti say ukrainian Prime-ministry Arseny Yatsenyuk how to run his government,greenpriority2013
UPDATE 1-Hoax letter to Russian media seeks to tie US senator to Ukraine,,uk.reuters.com,2015-27,2015-07-06,2015-07,06 Jul 15 22:09 UTC,en,1,not determined,0,2,2,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://uk.reuters.com/article/2015/07/06/ukraine-crisis-congress-idUKL1N0ZM2E720150706,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,
Perth photographer Bohdan Warchomij angry over censorship of MH17 images,,watoday.com.au,2015-27,2015-07-06,2015-07,06 Jul 15 22:19 UTC,en,1,neutral,201,4,205,MH-17 crash,MH-17 crash,Катастрофа рейсу МН-17,http://www.watoday.com.au/wa-news/perth-photographer-bohdan-warchomij-angry-over-censorship-of-mh17-images-20150706-gi6863.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Pro-Marxist Sells Greece to Moscow,,aim.org,2015-27,2015-07-06,2015-07,06 Jul 15 22:57 UTC,en,1,neutral,314,28,342,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.aim.org/aim-column/pro-marxist-sells-greece-to-moscow/,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,vladimyr.lvr
Russia Seeks Stable Relations With U.S. As Tensions Escalate,,valuewalk.com,2015-27,2015-07-06,2015-07,06 Jul 15 23:08 UTC,en,1,neutral,25,10,35,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.valuewalk.com/2015/07/russia-stable-relations-with-u-s/,0,0,0,0,0,1,0,0,0,New York,USA,0,USA Russia relationship. Transformation of security landscapes by Russia. Escalating tensions prompt NATO to rething about strategy document,greenpriority2013
Will the West let Ukraine die?,,gulfnews.com,2015-27,2015-07-06,2015-07,06 Jul 15 23:12 UTC,en,1,neutral,0,17,17,Global discussions about Ukraine,Global discussions about Ukraine,Загальні дискусії про Україну,http://gulfnews.com/opinion/thinkers/will-the-west-let-ukraine-die-1.1546216,0,0,0,0,0,1,1,0,0,Dubai,UAE,0,,vladimyr.lvr
Hoax Durbin letter aims to disrupt Ukraine,,abc7chicago.com,2015-27,2015-07-06,2015-07,06 Jul 15 23:19 UTC,en,1,neutral,113,35,148,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://abc7chicago.com/news/whodunit-hoax-durbin-letter-aims-to-disrupt-ukraine/832079/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,vladimyr.lvr
Park Donations Amount To Over $5000 For Family,,kiwaradio.com,2015-27,2015-07-06,2015-07,06 Jul 15 23:25 UTC,en,1,not determined,1,1,2,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://kiwaradio.com/local-news/park-donations-amount-to-over-5000-for-family/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,
Ukraine: 'Electric Yerevan' protests cleared by police,,morningstaronline.co.uk,2015-27,2015-07-06,2015-07,06 Jul 15 23:27 UTC,en,1,not determined,2,0,2,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.morningstaronline.co.uk/a-9da9-Ukraine-Electric-Yerevan-protests-cleared-by-police,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,
