title,author,publisher_url,pub_week,pub_day,pub_month,pub_daytime,language,language_id,sentiment,social_fb,social_tw,impact_score,topic_name,topic_name_en,topic_name_ua,page_url,is_today_utc,is_lastnewscycle_utc,is_last13weeks_utc,pubday_pages,pubday_annotations,is_main_topic,is_about_ukraine,is_biased_publisher,is_pro_putin,hq_city,hq_country,is_ukr_press,comments,editor
Sunderland deal to sign defender Nicolas Lombaerts on hold over medical,,theguardian.com,2015-28,2015-07-15,2015-07,15 Jul 15 02:14 UTC,en,1,neutral,56,33,89,Sport,Sport,Спорт,http://www.theguardian.com/football/2015/jul/15/sunderland-defender-nicolas-lombaerts-medical,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
Jeremain Lens set for Sunderland medical as Nicolas Lombaerts deal stalls,,skysports.com,2015-28,2015-07-15,2015-07,15 Jul 15 02:18 UTC,en,1,neutral,23,0,23,Sport,Sport,Спорт,http://www.skysports.com/football/news/11695/9913489/jeremain-lens-set-for-sunderland-medical-today,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Jeremain Lens set for Sunderland medical as Nicolas Lombaerts deal stalls,,skysports.com,2015-28,2015-07-15,2015-07,15 Jul 15 02:25 UTC,en,1,neutral,23,6,29,Sport,Sport,Спорт,http://www.skysports.com/football/news/11695/9913489/jeremain-lens-set-for-sunderland-medical-as-nicolas-lombaerts-deal-stalls,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
"Ukraine, Canada Ink Free Trade Agreement",,rferl.org,2015-28,2015-07-15,2015-07,15 Jul 15 02:38 UTC,en,1,neutral,45,23,68,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://www.rferl.org/content/ukraine-canada-reach-free-trade-agreement/27128096.html,0,0,0,0,0,1,1,0,0,Prague,Czech Republic,0,,boyaryntseva
Canada and Ukraine announce 'milestone' free trade agreement | World news,,theguardian.com,2015-28,2015-07-15,2015-07,15 Jul 15 02:40 UTC,en,1,neutral,247,100,347,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.theguardian.com/world/2015/jul/15/canada-and-ukraine-announce-milestone-free-trade-agreement,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
The Story of Ukraine Through Its Many Monuments - The New Yorker,,newyorker.com,2015-28,2015-07-15,2015-07,15 Jul 15 02:41 UTC,en,1,neutral,441,76,517,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.newyorker.com/news/news-desk/the-story-of-ukraine-through-its-many-monuments,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
About 1.3 Million People Face Water Crisis in Ukraine,,telesurtv.net,2015-28,2015-07-15,2015-07,15 Jul 15 03:01 UTC,en,1,neutral,16,31,47,Humanitarian crisis in Eastern Ukraine,Humanitarian crisis in Eastern Ukraine,Гуманітарна катастрофа на сході України,http://www.telesurtv.net/english/news/About-1.3-Million-People-Face-Water-Crisis-in-Ukraine-20150714-0040.html,0,0,0,0,0,1,1,0,0,Caracas,Venezuela,0,,boyaryntseva
"Malaysia, Australia urge UNSC to support MH17 tribunal",,news.thaivisa.com,2015-28,2015-07-15,2015-07,15 Jul 15 03:13 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://news.thaivisa.com/world/malaysia-australia-urge-unsc-to-support-mh17-tribunal/107337/,0,0,0,0,0,1,1,0,0,San Mateo,USA,0,,lana.roxolana
"Transfer news LIVE: Latest gossip and done deals including updates on Angel Di Maria, Christian Benteke and Nicolas Otamendi",,mirror.co.uk,2015-28,2015-07-15,2015-07,15 Jul 15 03:18 UTC,en,1,neutral,8798,151,8949,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.mirror.co.uk/sport/football/transfer-news/transfer-news-live-latest-gossip-6068597,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
"8 Ukrainian Troops Killed, 16 Hurt in War-Torn East Ukraine",,abcnews.go.com,2015-28,2015-07-15,2015-07,15 Jul 15 03:47 UTC,en,1,neutral,5,82,87,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://abcnews.go.com/International/wireStory/ukrainian-troops-killed-16-hurt-war-torn-east-32461093,0,0,0,0,0,1,1,0,0,New York,USA,0,,boyaryntseva
"Dutch remember MH17 victims, hunt those responsible",,straitstimes.com,2015-28,2015-07-15,2015-07,15 Jul 15 03:47 UTC,en,1,neutral,6,11,17,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.straitstimes.com/world/europe/dutch-remember-mh17-victims-hunt-those-responsible,0,0,0,0,0,1,1,0,0,Singapore,Singapore,0,,lana.roxolana
"8 Ukrainian Troops Killed, 16 Hurt in War-Torn East Ukraine",,nytimes.com,2015-28,2015-07-15,2015-07,15 Jul 15 03:50 UTC,en,1,neutral,89,6,95,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.nytimes.com/aponline/2015/07/15/world/europe/ap-eu-ukraine.html,0,0,0,0,0,1,1,0,0,New York,USA,0,,boyaryntseva
Obama's Iran Deal Has the Makings of a Catastrophe,,israelnationalnews.com,2015-28,2015-07-15,2015-07,15 Jul 15 03:52 UTC,en,1,neutral,171,23,194,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.israelnationalnews.com/Articles/Article.aspx/17220,0,0,0,0,0,1,1,0,0,Beit El,Israel,0,,boyaryntseva
"Dutch remember MH17 victims, hunt those responsible",,freemalaysiatoday.com,2015-28,2015-07-15,2015-07,15 Jul 15 03:52 UTC,en,1,neutral,100,13,113,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.freemalaysiatoday.com/category/world/2015/07/15/dutch-remember-mh17-victims-hunt-those-responsible/,0,0,0,0,0,1,1,0,0,Petaling Jaya,Malaysia,0,,lana.roxolana
"Terrorism, Ukraine and the American threat: the view from Russia",,theguardian.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:00 UTC,en,1,neutral,591,157,748,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.theguardian.com/world/2015/jul/15/russia-terrorism-ukraine-america-putin,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
International criminal tribunal needed to solve MH17 mystery – Tan Eng Bee,,themalaysianinsider.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:02 UTC,en,1,neutral,3,24,27,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.themalaysianinsider.com/sideviews/article/international-criminal-tribunal-needed-to-solve-mh17-mystery-tan-eng-bee,0,0,0,0,0,1,1,0,0,Kuala Lumpur,Malaysia,0,,lana.roxolana
Eight Ukraine soldiers killed in past 24 hours: Kiev,,news.yahoo.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:03 UTC,en,1,neutral,50,23,73,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://news.yahoo.com/eight-ukraine-soldiers-killed-past-24-hours-kiev-105451689.html,0,0,0,0,0,1,1,0,0,Sunnyvale,USA,0,,boyaryntseva
"Military spokesman: 8 Ukrainian troops killed, 16 wounded ...",,foxnews.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:07 UTC,en,1,neutral,1,8,9,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.foxnews.com/world/2015/07/15/military-spokesman-8-ukrainian-troops-killed-16-wounded-in-war-torn-eastern/,0,0,0,0,0,1,1,0,0,New York,USA,0,,boyaryntseva
Agence France-Presse: Eight Ukraine soldiers killed in past 24 hours,,kyivpost.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:15 UTC,en,1,neutral,0,6,6,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.kyivpost.com/content/ukraine-abroad/agence-france-presse-eight-ukraine-soldiers-killed-in-past-24-hours-393505.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
"Dutch remember MH17 victims, hunt those responsible",,themalaysianinsider.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:25 UTC,en,1,neutral,54,12,66,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.themalaysianinsider.com/world/article/dutch-remember-mh17-victims-hunt-those-responsible,0,0,0,0,0,1,1,0,0,Kuala Lumpur,Malaysia,0,,lana.roxolana
"Ukraine, rebels report deadliest fighting in over a month ...",,news.yahoo.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:27 UTC,en,1,neutral,24,15,39,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://news.yahoo.com/ukraine-rebels-report-deadliest-fighting-over-month-112751310.html,0,0,0,0,0,1,1,0,0,Sunnyvale,USA,0,,boyaryntseva
"Ukraine, rebels report deadliest fighting in over a month ...",,uk.reuters.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:28 UTC,en,1,neutral,10,8,18,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://uk.reuters.com/article/2015/07/15/uk-ukraine-crisis-idUKKCN0PP1AY20150715?feedType=RSS&feedName=worldNews,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
"Ukraine, rebels report deadliest fighting in over a month",,reuters.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:30 UTC,en,1,neutral,15,19,34,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.reuters.com/article/2015/07/15/us-ukraine-crisis-idUSKCN0PP1AF20150715,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
Jeremain Lens to join Sunderland on deal of £8million,,vanguardngr.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:33 UTC,en,1,neutral,164,115,279,Sport,Sport,Спорт,http://www.vanguardngr.com/2015/07/jeremain-lens-to-join-sunderland-on-deal-of-8million/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Live Blog: Ukraine In Crisis,,rferl.org,2015-28,2015-07-15,2015-07,15 Jul 15 04:36 UTC,en,1,neutral,749,1,750,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.rferl.org/contentlive/liveblog/26805126.html?liveshare=66225,0,0,0,0,0,1,1,0,0,Prague,Czech Republic,0,,boyaryntseva
"Ukraine, rebels report deadliest fighting in over a month ...",,uk.reuters.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:37 UTC,en,1,neutral,10,13,23,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://uk.reuters.com/article/2015/07/15/uk-ukraine-crisis-idUKKCN0PP1AY20150715,0,0,0,0,0,1,1,0,0,London,United Kingdom,0,,boyaryntseva
More soldiers killed in East Ukraine,,neurope.eu,2015-28,2015-07-15,2015-07,15 Jul 15 04:45 UTC,en,1,neutral,6,9,15,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.neurope.eu/article/more-soldiers-killed-in-east-ukraine/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
First on CNN: Sources say MH17 report blames pro-Russian missile for shooting down plane,,cnn.com,2015-28,2015-07-15,2015-07,15 Jul 15 04:55 UTC,en,1,neutral,12562,1057,13619,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.cnn.com/2015/07/15/politics/mh17-pro-russian-missile-crash-ukraine/index.html,0,0,0,0,0,1,1,0,0,Atlanta,USA,0,,lana.roxolana
"Dutch remember MH17 victims, hunts killers",,skynews.com.au,2015-28,2015-07-15,2015-07,15 Jul 15 05:09 UTC,en,1,neutral,1,3,4,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.skynews.com.au/news/world/europe/2015/07/15/dutch-remember-mh17-victims--hunts-killers.html,0,0,0,0,0,1,1,0,0,Sydney,Australia,0,,lana.roxolana
"Dutch Remember MH17 Victims, Hunt Those Responsible",,ndtv.com,2015-28,2015-07-15,2015-07,15 Jul 15 05:11 UTC,en,1,neutral,1,47,48,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.ndtv.com/world-news/dutch-remember-mh17-victims-hunt-those-responsible-781614,0,0,0,0,0,1,1,0,0,New Delhi,India,0,,lana.roxolana
"Grieving Dutch remember MH17 tragedy, continues pursuit of culprits",,themalaymailonline.com,2015-28,2015-07-15,2015-07,15 Jul 15 05:17 UTC,en,1,neutral,0,6,6,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.themalaymailonline.com/world/article/grieving-dutch-remember-mh17-tragedy-continues-pursuit-of-culprits,0,0,0,0,0,1,1,0,0,Selangor,Malaysia,0,,lana.roxolana
"Jeremain Lens '80 per cent' close to Sunderland move, says Dynamo Kiev",,chroniclelive.co.uk,2015-28,2015-07-15,2015-07,15 Jul 15 05:31 UTC,en,1,neutral,61,3,64,Sport,Sport,Спорт,http://www.chroniclelive.co.uk/sport/football/transfer-news/jeremain-lens-80-per-cent-9657185,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
"Dutch remember MH17 victims, hunt those responsible",,dailystar.com.lb,2015-28,2015-07-15,2015-07,15 Jul 15 05:34 UTC,en,1,neutral,2,4,6,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.dailystar.com.lb/News/World/2015/Jul-15/306742-dutch-remember-mh17-victims-hunt-those-responsible.ashx,0,0,0,0,0,1,1,0,0,Beirut,Lebanon,0,,lana.roxolana
Jeremain Lens set for Sunderland medical,,skysports.com,2015-28,2015-07-15,2015-07,15 Jul 15 05:35 UTC,en,1,neutral,23,5,28,Sport,Sport,Спорт,http://www.skysports.com/football/news/11695/9913489/jeremain-lens-set-for-sunderland-medical,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
"MH17: Dutch remember victims, hunt those responsible",,thesundaily.my,2015-28,2015-07-15,2015-07,15 Jul 15 05:38 UTC,en,1,neutral,3,9,12,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.thesundaily.my/news/1490698,0,0,0,0,0,1,1,0,0,Petaling Jaya,Malaysia,0,,lana.roxolana
More Products Added to Stuffed Chicken Recall,,kelownanow.com,2015-28,2015-07-15,2015-07,15 Jul 15 05:47 UTC,en,1,neutral,84,2,86,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://www.kelownanow.com/watercooler/health/news/Health/15/07/15/More_Products_Added_to_Stuffed_Chicken_Recall,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,boyaryntseva
Will there be justice for MH17 families?,,skynews.com.au,2015-28,2015-07-15,2015-07,15 Jul 15 05:48 UTC,en,1,neutral,120,27,147,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.skynews.com.au/news/national/2015/07/15/will-there-be-justice-for-mh17-families-.html,0,0,0,0,0,1,1,0,0,Sydney,Australia,0,,lana.roxolana
Russia's Defense Sector Shows Major Growth As Rest Of Country Struggles Under Weight Of Sanctions,,ibtimes.com,2015-28,2015-07-15,2015-07,15 Jul 15 06:00 UTC,en,1,neutral,59,61,120,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://www.ibtimes.com/russias-defense-sector-shows-major-growth-rest-country-struggles-under-weight-2009440,0,0,0,0,0,1,1,0,0,New York,USA,0,,boyaryntseva
BBC: Ukraine clashes raise questions over Right Sector militia,,kyivpost.com,2015-28,2015-07-15,2015-07,15 Jul 15 06:06 UTC,en,1,neutral,0,5,5,Emergencies in Ukraine,Emergencies in Ukraine,Надзвичайні ситуації,http://www.kyivpost.com/content/ukraine-abroad/bbc-ukraine-clashes-raise-questions-over-right-sector-militia-393460.html,0,0,0,0,0,0,0,0,0,Kyiv,Ukraine,1,,boyaryntseva
"Radio Free Europe/Radio Liberty: Ukraine, Canada ink free trade agreement",,kyivpost.com,2015-28,2015-07-15,2015-07,15 Jul 15 06:06 UTC,en,1,neutral,0,5,5,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://www.kyivpost.com/content/ukraine-abroad/radio-free-europeradio-liberty-ukraine-canada-ink-free-trade-agreement-393459.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
First on CNN: Sources say MH17 report blames pro-Russian missile for shooting down plane,,edition.cnn.com,2015-28,2015-07-15,2015-07,15 Jul 15 06:16 UTC,en,1,neutral,12564,1419,13983,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://edition.cnn.com/2015/07/15/politics/mh17-pro-russian-missile-crash-ukraine/index.html,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,lana.roxolana
Putin: “I want relations with Finland to stay friendly”,,yle.fi,2015-28,2015-07-15,2015-07,15 Jul 15 06:28 UTC,en,1,neutral,82,25,107,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://yle.fi/uutiset/putin_i_want_relations_with_finland_to_stay_friendly/8158354,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Jeremain Lens set for Sunderland medical today but Nicolas Lombaerts deal,,sunderlandecho.com,2015-28,2015-07-15,2015-07,15 Jul 15 06:39 UTC,en,1,neutral,139,50,189,Sport,Sport,Спорт,http://www.sunderlandecho.com/sport/sunderland-afc/jeremain-lens-set-for-sunderland-medical-today-but-nicolas-lombaerts-deal-collapses-1-7359104,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
The New Yorker: The story of Ukraine through its many monuments,,kyivpost.com,2015-28,2015-07-15,2015-07,15 Jul 15 06:45 UTC,en,1,neutral,1,5,6,Other,Other,Інші теми  (аналітичні та репортажні),http://www.kyivpost.com/content/ukraine-abroad/the-new-yorker-the-story-of-ukraine-through-its-many-monuments-393464.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Voice of America: Eastern Ukraine faces water crisis,,kyivpost.com,2015-28,2015-07-15,2015-07,15 Jul 15 06:53 UTC,en,1,neutral,1,6,7,Humanitarian crisis in Eastern Ukraine,Humanitarian crisis in Eastern Ukraine,Гуманітарна катастрофа на сході України,http://www.kyivpost.com/content/ukraine-abroad/voice-of-america-eastern-ukraine-faces-water-crisis-393521.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
The Jews of Crimea Feel Safer With Russia in Charge,,observer.com,2015-28,2015-07-15,2015-07,15 Jul 15 07:12 UTC,en,1,neutral,35,18,53,Crimea,Crimea,Крим,http://observer.com/2015/07/the-jews-of-crimea-feel-safer-with-russia-in-charge/,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Ministers will meet with Newcastle MH17 families a year on from tragedy,,chroniclelive.co.uk,2015-28,2015-07-15,2015-07,15 Jul 15 07:14 UTC,en,1,neutral,141,13,154,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.chroniclelive.co.uk/news/north-east-news/ministers-meet-newcastle-mh17-families-9658639,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,lana.roxolana
Ireland's foreign minister to visit Ukraine on July 16,,kyivpost.com,2015-28,2015-07-15,2015-07,15 Jul 15 07:18 UTC,en,1,neutral,1,6,7,Ukrainian international relations,Ukrainian international relations,Українські міжнародні відносини,http://www.kyivpost.com/content/ukraine/irelands-foreign-minister-to-visit-ukraine-on-july-16-393523.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
"Lens move close, Lombaerts deal dead",,teamtalk.com,2015-28,2015-07-15,2015-07,15 Jul 15 07:20 UTC,en,1,neutral,17,4,21,Sport,Sport,Спорт,http://www.teamtalk.com/news/2483/9913394/Lens-move-close-Lombaerts-deal-dead,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
Where MH17 came down: The village that survived the horror,,mashable.com,2015-28,2015-07-15,2015-07,15 Jul 15 07:32 UTC,en,1,neutral,124,903,1027,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://mashable.com/2015/07/15/mh17-crash-site-hrabove-ukraine/,0,0,0,0,0,1,1,0,0,New York,USA,0,,lana.roxolana
"Twenty Russian tactical groups are on occupied areas of Donbas, another 56",,en.interfax.com.ua,2015-28,2015-07-15,2015-07,15 Jul 15 07:34 UTC,en,1,neutral,1,6,7,Fighting in Eastern Ukraine,Fighting in Eastern Ukraine,Бойові дії на Сході України,http://en.interfax.com.ua/news/general/277980.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
Ukraine harvests 8.7 mln tonnes of grain as of July 14,,en.interfax.com.ua,2015-28,2015-07-15,2015-07,15 Jul 15 07:34 UTC,en,1,neutral,2,6,8,Ukrainian economy/industry,Ukrainian economy/industry,Українська економіка/індустрія,http://en.interfax.com.ua/news/economic/277981.html,0,0,0,0,0,1,1,0,0,Kyiv,Ukraine,1,,boyaryntseva
EU says Iran talks to reset Russia ties,,presstv.com,2015-28,2015-07-15,2015-07,15 Jul 15 07:36 UTC,en,1,neutral,29,0,29,Not related to Ukraine,Not related to Ukraine,Не має відношення до України,http://presstv.com/Detail/2015/07/15/420393/Iran-nuclear-Mogherini-Russia-P51,0,0,0,0,0,1,0,0,0,Unknown,Unknown,0,,boyaryntseva
Australia calls for UN to form criminal tribunal to investigate MH17 disaster,,menafn.com,2015-28,2015-07-15,2015-07,15 Jul 15 07:36 UTC,en,1,neutral,0,0,0,TOPIC OF THE DAY,TOPIC OF THE DAY,Тема дня,http://www.menafn.com/1094281972/Australia-calls-for-UN-to-form-criminal-tribunal-to-investigate-MH17-disaster,0,0,0,0,0,1,1,0,0,Amman,Jordan,0,,lana.roxolana
Jeremain Lens to jet off and join Sunderland on North American tour?,,sunderlandecho.com,2015-28,2015-07-15,2015-07,15 Jul 15 07:38 UTC,en,1,neutral,10,2,12,Sport,Sport,Спорт,http://www.sunderlandecho.com/sport/sunderland-afc/jeremain-lens-to-jet-off-and-join-sunderland-on-north-american-tour-1-7358997,0,0,0,0,0,1,1,0,0,Unknown,Unknown,0,,boyaryntseva
